,금융비용대비매출액,총자산증가율,총자산규모,부채비율,비유동자산회전율,현금흐름,자기자본증가율,총자본순이익률,노동소득분배율,유동비율,총자본회전율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
39,1.1296417296227848,-16.200561492403132,16.9477295030013,242.22476929661389,111.75285342353148,27.1027458394122,-34.348169619458204,-3.064653392459403,43.43822318009323,74.12879571935687,159.90203144046066,1.0,1,0,0,0,0,0,0,0,0,1,0,2012
40,23.461617811984308,5.480435123798693,18.46900645742413,132.51132673422538,39.50199058342367,-4.596875000623087,40.32323749443767,-274.7455532978272,-57.096078233692914,108.66702932445862,202.3690852427476,1.0,0,0,0,0,0,0,0,0,0,0,1,2019
41,9.155589299262608,-15.24713148159913,18.611185187752127,144.08421082532442,40.021829428060215,3.584273659076388,-18.972951827188844,-220.5231996698364,-104.16235743338753,40.80579547903122,650.2028922984465,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
42,0.0,94.62797191263304,17.643072371913792,295.6668496162794,52.34119381862325,-9.94809615583656,-48.8746468496275,-203.14792486176145,0.0,21.89549510778064,212.42982673793435,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
43,6.972304339613474,6.404192732654186,17.70514716743896,250.62974510433315,46.29008588177036,25.402628386563407,20.07142095707044,-21.26520585544373,101.77959495137674,21.89549510778064,185.849945105215,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
44,16.122133367503952,-42.040570080749816,19.360596111503245,177.5970161131029,55.95710957900847,-1.6657796120914934,-19.15596588948916,-53.378254345877885,68.24637545191524,77.29059516573363,1019.6235293556402,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
45,0.0,0.0182850834211098,18.136834452145536,1294.680060123479,62.03855155944926,-118.8417896898982,-97.80327999666638,-330.5313025016991,-0.0,21.89549510778064,551.5317413863402,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
46,24.92168815749698,-13.063209673848824,17.45565717376562,389.456031090912,11.683357842065655,-43.543413255391926,-21.945306133745905,-21.507501640139942,-23.76709354931913,24.687222400100147,21.732278699857115,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
47,11.881759728222594,-27.985599620654177,17.885896576018506,246.39621702751543,91.95650244721584,29.82461389665727,-57.58681786305117,-88.69433488007266,-115.55972788745876,109.59543967050992,106.61068889297852,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
48,39.11054783196505,-9.236387203996424,17.78898485518776,230.0607436926064,9.5594578336592,-3.835287137187405,-4.74428521875454,-1.6364654281854876,-19.58916131591343,98.14539298808543,14.253815131091772,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
49,8.132009912166492,-13.811248774927895,18.3215004248106,554.967345272921,58.79967112728096,19.841962389293645,-43.3274403635516,-139.10770530729457,-32.18805374229503,40.01842368326009,604.356416339754,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
50,2.1925425262878417,-45.60751089819459,16.844209606426247,131.72481612806345,66.24859119223716,-31.76334664132644,-50.869953799530506,-7.583525196733437,85.05180407237043,40.50281292601709,64.49178692201247,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
51,7.856756227720398,-2.9050352463235742,17.460605378063992,88.49277181202635,9.5594578336592,-16.690020829201924,-17.176141501192188,-26.403057912472683,-219.91576221839705,36.51727122055733,14.253815131091772,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
52,4.761376296010587,-41.04411707793601,17.752464352494563,773.3645011874077,92.11794602190272,-23.27116288602675,-79.46507754820784,-55.18746248407811,-30.39164714959966,37.25640284773482,208.76461089525696,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
53,1.1268545212084102,-14.50304481617335,17.59577492993,15.186236237022843,55.51965027994301,-38.96460077306947,242.50572479944333,-38.29126950238529,-197.352963095956,357.79477634278686,53.05845503211263,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
54,0.0,-53.07881794702083,18.84407815622893,355.0654083427983,16.997223327515414,-3.4512464660447675,-71.19986815282635,-49.842961084166646,-418.0414790654802,38.98843481397101,129.30430239388352,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
55,4.637395214843799,48.09431869569545,17.370260383403323,9.575242702479493,102.85203736333465,-5.388016033121301,242.50572479944333,0.8661095941800592,34.51427383750277,867.943727265089,216.4180241700126,1.0,1,0,0,0,0,0,0,0,0,0,0,2019
56,0.0,-28.40434201137029,18.9752067092605,29.83034662553333,64.01932587793937,8.243050305289874,-21.629801063294508,440.73226666666665,64.82007262705385,189.4327634318899,626.8317745169674,1.0,1,0,0,0,0,0,0,0,1,0,0,2015
57,8.404525056968314,-13.624650321849328,18.031162338609263,768.9916775346804,107.3146377197126,11.232557190810676,-63.13650106596125,-37.88234388927166,-29.6505147299432,68.09550150888735,113.78144421481888,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
58,9.66051775544974,107.68153267224352,17.80329955741077,111.16851104751166,149.24911771764576,-4.759067544043012,15.91917199025663,-216.16022437073943,94.36286983456796,169.72874310190184,273.3707945955715,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
59,25.716482786063068,-49.737536488117605,17.94156398802023,102.47586198599366,21.16530421732366,-9.477697224375218,-66.47855751016056,-314.5219796424774,92.95876672636948,64.94320987390464,137.35220395436133,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
60,5.379362099735507,-35.03102866360512,17.74811823775124,167.05379600911814,100.5037972754206,-8.784124834915803,-56.11534415356112,-45.94487518006119,62.94539151271656,95.66115541099542,172.82254701000707,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
61,4.258624298752407,-18.10288033839288,18.295286758356248,11.742517115119142,26.95835434517029,0.3180918013366804,29.353684305112782,139.8584762797504,-257.7270415538192,832.2427478943158,203.2473650770488,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
62,5.910639743369955,-43.80586562360092,17.08934203459464,172.4925303333822,55.494531059448846,0.8374197567304376,-72.20567402466848,10.571853527041265,32.37364520903317,60.24914634524101,137.88212575916256,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
63,8.835474682895843,15.030030554363154,17.371307461566136,100.75499308738084,55.1542589184474,-34.282829953008864,-23.550740470663555,-65.06857284468562,-30.99703438921846,110.29492855142476,90.93130003629312,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
64,0.6528634973385832,5.977768538460305,17.580104466362524,32.26289004452642,314.9782113478736,5.829848825003069,24.562256018170725,17.119482648081885,48.74249852263563,270.7432572214782,346.7590418983231,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
65,1.8490685314529025,-20.217618467626547,17.60671927312237,115.8886307088472,191.24518636325897,-2.6906316602009595,-30.11923262718172,-39.41715494625232,216.80049942763856,130.34127571685335,455.5080096031159,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
66,18.462739194802666,-37.30819443353147,18.172223641055066,1294.680060123479,10.219500506526378,49.47968443287056,-97.80327999666638,-42.565864306460654,-33.67009967838257,98.2218880329285,14.253815131091772,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
67,6.444259469566614,-60.02967731360383,16.660946663506554,216.5865253717197,16.591259411830848,-118.8417896898982,242.50572479944333,-5.350684253470757,-34.37808032514103,21.89549510778064,15.108242543692668,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
68,10.003782858661255,-10.526454313151737,19.028127542338773,304.906623630458,95.95690327626932,13.756651335002612,-34.39370916946973,-15.073503481153768,37.02150602403398,81.39107897477643,449.5647260168944,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
69,9.4067622178082,0.2584140411669337,20.499261126190824,367.8777376478346,39.74394524877036,23.47084196357184,-42.00898655542361,-296.17902892452526,36.64497893872095,39.38393752311664,713.8771304532276,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
70,5.097427035927019,-54.13060426187391,18.19325162268742,4.054753010731588,56.59572159214864,49.47968443287056,-97.80327999666638,-373.0182261904762,-21.413240726669454,21.89549510778064,286.19541866539583,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
71,3.8507433000391353,-38.379404435126375,17.709077594944052,70.99686810162744,50.76876734780495,-41.09896283975043,160.1359637475526,-8.632210059990223,173.04423281764537,173.75138385881826,117.1937467724983,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
72,9.024277354979375,-17.996868374069827,17.365939712872933,384.479670242462,53.28528622158258,-118.8417896898982,-56.24840772937005,-56.90960267946908,-44.06979347539466,57.32958303865019,151.83720852877622,1.0,1,0,0,0,0,0,0,0,0,0,0,2013
73,1.0426121197104652,5.288303162954184,16.915915095385156,195.03911103505672,400.8391606569047,-11.82341549688738,-24.865393549551484,-17.395163209372804,37.553658335762655,120.0868818198238,267.8385528911167,1.0,1,0,0,0,0,0,0,0,0,0,0,2015
74,9.836578129759848,107.68153267224352,17.53636371164061,36.85623575360491,72.09001768496364,-42.753068184766654,242.50572479944333,-20.52058559684783,-110.12435961200036,387.4204261738796,58.95063395482418,1.0,1,0,0,0,0,0,0,0,0,0,0,2017
75,0.7335175468094691,-23.377848961679067,16.48152831001943,192.803179133678,598.1664886036507,-23.42489764924074,-31.459466308040373,-33.84009142600479,-233.1396903275436,118.84959014220054,171.2683637588621,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
76,3.809044669027589,-60.02967731360383,16.420621605839436,156.14792315630345,313.7181541252324,-118.8417896898982,-77.70783584701664,-114.6537012076821,-62.54227239818157,355.0240638655415,117.25245352492442,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
