,금융비용대비매출액,총자산규모,부채비율,매출원가율,비유동자산회전율,총자산증가율,자기자본증가율,당좌비율,총자본순이익률,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
24,0.0,18.255219490060465,166.3606655909187,83.59627324093107,65.74809275551267,-12.589586363895148,-26.41483461906341,92.62825343409452,-36.18434161503639,1.0,0,0,0,0,0,0,0,0,0,1,0,2011
25,0.0,18.332757249291674,143.03155890906666,46.43602186809024,151.24277891033535,119.00215438900716,26.19208581094332,79.87611551884292,1.19446680364719,1.0,0,0,0,0,0,0,0,0,0,0,1,2018
26,0.0,17.493469398653115,232.3697866176257,40.37841554940114,122.33859255964036,-56.7981924698897,-68.41047816475816,34.29443619191441,-22.961562256616816,1.0,0,0,0,0,0,0,0,0,0,0,1,2019
27,5.70143871714335,19.393023679819684,234.3371329025304,84.94508681072168,167.3789880487049,290.5492689967201,135.17311058988403,99.40689584665232,-38.80320719738594,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
28,2.3219439390440577,17.32867701060042,56.83689888887861,86.58445969853513,166.11249821793206,-14.828459203816044,63.16654610294452,98.01549496991022,2.026337157590804,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
29,33.79979591836735,18.33604359715542,28.92583494240586,0.0,9.552476235778508,-10.056330543759518,69.32086737779737,96.45936423987372,-3.271043839878717,1.0,0,0,0,1,0,0,0,0,0,0,0,2020
30,4.543781190815294,18.85162296985434,83.48721313581989,76.00933232197792,108.02944128428145,-17.063867596063336,-22.321612019553573,58.98576982006646,5.552258902378576,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
31,23.44691863077805,17.442813207392017,18.405884501462666,71.39622988588485,5.980320502631714,-10.465686053961551,0.1173400949266767,83.68914722385237,-0.0275763866601276,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
32,1.4565118477989631,19.326356099559668,102.22079313245118,86.75864193089052,232.7741036109712,36.96773829202083,6.924691917810621,75.91569629665771,6.106958188066316,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
33,3.7368066311019335,18.09550526995197,-135.1101680256374,164.2986720587392,17.394144742048404,-74.43083903937985,-245.09129772630524,38.78687308237606,-62.99220697759854,1.0,0,0,0,0,0,0,0,0,0,0,1,2014
34,1.8712396505595903,18.56360681432108,49.6504261486907,59.56195070665552,212.5500300406165,-7.203871012984063,10.592500654752657,80.87291915959057,17.59595096189212,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
35,5.032657134332854,17.79422119852926,23.50528900111034,114.2542598857663,51.0813947756682,-53.67023763672225,-43.86257676001426,56.43226565106485,-15.755578376005236,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
36,11.83208889241014,18.369878318542607,52.05515031058341,117.77278494892845,15.319271905356745,-38.46511599239921,-55.82039356499098,99.9179945144512,-29.69269247661042,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
37,16.351215749792715,17.496685155759035,76.09879209942528,64.78917105339272,17.839698354886803,-58.2384097643679,-63.94032687684316,99.55623391466612,0.6631144626680521,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
38,0.0,16.391381518538815,251.8366353703093,91.08914995217783,12.071237993146887,-74.30563985222783,-83.84676054311096,73.52009786513011,2.5788885293550208,1.0,0,0,0,0,0,0,0,0,0,0,1,2013
39,1.1296417296227848,16.9477295030013,242.22476929661389,11.383840019836736,111.75285342353148,-16.200561492403132,-34.348169619458204,100.0,-1.2925024614903815,1.0,1,0,0,0,0,0,0,0,0,1,0,2012
40,23.461617811984308,18.46900645742413,132.51132673422538,99.85661238166746,39.50199058342367,5.480435123798693,40.32323749443767,98.62327969199686,-24.365397961163502,1.0,0,0,0,0,0,0,0,0,0,0,1,2019
41,9.155589299262608,18.611185187752127,144.08421082532442,94.44507406277076,40.021829428060215,-15.24713148159913,-18.972951827188844,82.36457863615313,-10.729788794201458,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
42,0.0,17.643072371913792,295.6668496162794,78.85296437767414,52.34119381862325,94.62797191263304,-48.8746468496275,93.5869129543876,-41.7019314589041,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
43,6.972304339613474,17.70514716743896,250.62974510433315,80.32813218506661,46.29008588177036,6.404192732654186,20.07142095707044,85.24018067898959,-4.901310983078416,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
44,16.122133367503952,19.360596111503245,177.5970161131029,26.86773213374346,55.95710957900847,-42.040570080749816,-19.15596588948916,94.23521797070217,-1.5397227730170513,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
45,0.0,18.136834452145536,21485.301352660885,125.7054938458847,62.03855155944926,0.0182850834211098,-98.62033382087915,76.30157760819299,-31.00247506175301,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
46,24.92168815749698,17.45565717376562,389.456031090912,129.17610830424374,11.683357842065655,-13.063209673848824,-21.945306133745905,48.77232755484541,-9.927023270104234,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
47,11.881759728222594,17.885896576018506,246.39621702751543,96.29751575198873,91.95650244721584,-27.985599620654177,-57.58681786305117,96.8338074713324,-22.30906122293676,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
48,48.78530918079142,17.78898485518776,230.0607436926064,168.63811951820014,6.173253530407193,-9.236387203996424,-4.74428521875454,99.9442930345912,-0.6586880007147478,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
49,8.132009912166492,18.3215004248106,554.967345272921,107.94284349278922,58.79967112728096,-13.811248774927895,-43.3274403635516,85.13909100956015,-8.56358233826158,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
50,2.1925425262878417,16.844209606426247,131.72481612806345,54.296523010866295,66.24859119223716,-45.60751089819459,-50.869953799530506,74.78341121064189,-5.803237599086045,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
51,7.856756227720398,17.460605378063992,88.49277181202635,0.0,6.300055926537608,-2.9050352463235742,-17.176141501192188,100.0,-21.56152197685908,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
52,4.761376296010587,17.752464352494563,773.3645011874077,109.1020606101332,92.11794602190272,-41.04411707793601,-79.46507754820784,60.18259440089289,-13.525692640300964,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
53,1.1268545212084102,17.59577492993,15.186236237022843,88.88339877125817,55.51965027994301,-14.50304481617335,548.2545984681173,56.48425595352631,-25.156358721202952,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
54,0.0,18.84407815622893,355.0654083427983,80.29871095904582,16.997223327515414,-53.07881794702083,-71.19986815282635,77.3420842698537,-4.58495825244276,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
55,4.637395214843799,17.370260383403323,9.575242702479493,0.0,102.85203736333465,48.09431869569545,605.2047324666512,100.0,0.1902983182800808,1.0,1,0,0,0,0,0,0,0,0,0,0,2019
56,0.0,18.9752067092605,29.83034662553333,72.11486524585678,64.01932587793937,-28.40434201137029,-21.629801063294508,88.07819848814974,126.11989030719542,1.0,1,0,0,0,0,0,0,0,1,0,0,2015
57,8.404525056968314,18.031162338609263,768.9916775346804,107.67120805176025,107.3146377197126,-13.624650321849328,-63.13650106596125,28.70086682845492,-15.913102800971055,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
58,9.66051775544974,17.80329955741077,111.16851104751166,87.45602357571084,149.24911771764576,119.45220588594306,15.91917199025663,88.17557897981642,-26.918941489852067,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
59,25.716482786063068,17.94156398802023,102.47586198599366,77.12471791842141,21.16530421732366,-49.737536488117605,-66.47855751016056,65.90650623129595,-23.764626342084764,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
60,5.379362099735507,17.74811823775124,167.05379600911814,89.54362781481467,100.5037972754206,-35.03102866360512,-56.11534415356112,69.4594754243704,-13.269256847928428,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
61,4.258624298752407,18.295286758356248,11.742517115119142,71.76207297161518,26.95835434517029,-18.10288033839288,29.353684305112782,57.55108529371115,13.422332737851375,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
62,5.910639743369955,17.08934203459464,172.4925303333822,86.63307735381365,55.494531059448846,-43.80586562360092,-72.20567402466848,94.18503834639692,2.5623045144213927,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
63,8.835474682895843,17.371307461566136,100.75499308738084,93.7259482387656,55.1542589184474,15.030030554363154,-23.550740470663555,93.5915800077914,-19.206058523706155,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
64,0.6528634973385832,17.580104466362524,32.26289004452642,94.23607218602211,314.9782113478736,5.977768538460305,24.562256018170725,92.7989220271433,6.280510264270369,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
65,1.8490685314529025,17.60671927312237,115.8886307088472,91.63448045969396,191.24518636325897,-20.217618467626547,-30.11923262718172,83.60798441791998,-6.948985898233273,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
66,18.462739194802666,18.172223641055066,10048.246117336645,110.77651945354836,10.219500506526378,-37.30819443353147,-97.80327999666638,84.45610531205988,-10.99701512262908,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
67,6.444259469566614,16.660946663506554,216.5865253717197,85.2103264734898,16.591259411830848,-77.93719390835413,607.2277321759178,76.48554157499387,-2.075307820990857,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
68,10.003782858661255,19.028127542338773,304.906623630458,88.17005264558573,95.95690327626932,-10.526454313151737,-34.39370916946973,97.6630851493659,-1.307313289135714,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
69,9.4067622178082,21.0879286260352,367.8777376478346,83.94813444161842,39.74394524877036,0.2584140411669337,-42.00898655542361,68.3984523603199,-13.489447303168486,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
70,5.097427035927019,18.19325162268742,-561.4535476992316,107.81425792099944,56.59572159214864,-54.13060426187391,-131.85211919719023,62.33370791322018,-76.29394182406465,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
71,3.8507433000391353,17.709077594944052,70.99686810162744,89.49856354933254,50.76876734780495,-38.379404435126375,160.1359637475526,62.56039934632575,-2.7188592503734927,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
72,9.024277354979375,17.365939712872933,384.479670242462,105.21167896695424,53.28528622158258,-17.996868374069827,-56.24840772937005,99.74866354805889,-12.284057278663235,1.0,1,0,0,0,0,0,0,0,0,0,0,2013
73,1.0426121197104652,16.915915095385156,195.03911103505672,87.09919776739365,400.8391606569047,5.288303162954184,-24.865393549551484,99.86005154766984,-6.459409049476816,1.0,1,0,0,0,0,0,0,0,0,0,0,2015
74,9.836578129759848,17.53636371164061,36.85623575360491,94.4143426482986,72.09001768496364,127.60681541636704,1073.4985162777805,99.92060803324814,-7.4391909088185395,1.0,1,0,0,0,0,0,0,0,0,0,0,2017
75,0.7335175468094691,16.48152831001943,192.803179133678,96.20987117746462,598.1664886036507,-23.377848961679067,-31.459466308040373,90.67558725608488,-22.54309260785164,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
76,3.809044669027589,15.585851104394028,156.14792315630345,94.26940267664727,313.7181541252324,-66.26347261703603,-77.70783584701664,87.08090473151117,-61.82994708783804,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
77,2.9066994459652875,18.484202595331336,5241.802536595147,96.9107728987868,107.59418409955585,-13.4834616570421,-89.51601438263236,77.56997036311888,-10.006546653165914,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
78,0.0,18.277950854576574,90.44788305295486,91.91217882655162,23.088974738086133,161.5743769240837,276.79617307728915,100.0,-10.233266930243044,1.0,0,0,0,0,0,0,1,0,0,0,0,2018
79,3.1320145073117165,17.415256840218515,11.611885997281584,182.16056126205044,4.05840305359941,-37.92538722801688,34.575348786515825,99.60038910052604,-4.156690170128682,1.0,1,0,0,0,0,0,1,0,0,0,0,2020
80,1.4760456317478363,19.29864524346599,79.96702186656364,86.17020629867199,83.83514052322509,24.452440847432687,28.88923855110155,95.87843997168343,2.2136948770604583,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
81,0.0,19.39001484893257,43.32884957058625,80.7140245423991,35.39432067623305,-4.396190464889323,-1.180801182319524,76.85731848688071,3.3377493899077058,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
82,31.611399355634344,17.682340446086062,-585.8866916116997,60.19480409600123,38.60330139129295,34.27265798795794,-222.7300468010233,99.47211818338091,-68.16923646270706,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
83,22.29579478861787,16.930459505690344,191.74227611822897,69.67421165644352,26.692064457724225,-52.85211055117818,227.35092578338083,99.5235039603434,-38.04163490130188,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
84,15.543035965932622,18.078634167527667,231.73146360888035,72.36861948572712,26.702099516167262,7.116673995374281,-48.2630259372853,87.10168649113993,-9.664978312271042,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
85,0.6519634017527639,17.998352234588033,110.53917886083656,83.76441820084624,222.57519703181967,-7.714387383447504,45.4078120232746,92.30817133495984,-0.6193462282064806,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
86,4.334570299835707,18.3366974322874,148.6243581765904,41.41522696043178,36.71581646521604,-22.24742367583288,-40.47303913058799,76.66938078578859,-8.063778520261362,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
87,4.067646283841237,17.54437468814519,187.48087485163057,64.47484151577405,57.38552352473352,-27.291798124058985,-50.69066197443939,62.85433530864447,-9.43774763937693,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
88,1.5166783608486685,17.64450765205504,92.2809159445395,0.0,258.23538213138346,118.93862616055084,125.88868273426785,100.0,0.5620197924363909,1.0,1,0,0,0,0,0,0,0,0,1,0,2016
89,2.188767337594097,17.80170306365325,152.5470311946742,0.0,192.96261710955648,17.0224266953724,-10.903013650182046,84.17056528114765,-8.307756350540393,1.0,0,0,0,0,0,0,0,0,0,1,0,2017
90,2.7388867802251986,18.047325540478425,49.83514493329293,64.11270818392396,40.58553343860577,-17.996278472135455,-27.04603089791968,54.52422676665433,-7.8271247129144434,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
91,2.588412469189432,17.870966255965147,66.73187564640918,55.9971473227661,51.62521348387818,-16.168326499672453,-24.6638898517508,56.479282242597286,2.356648754508784,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
92,5.864773027462513,17.18645778245413,31.47563373703875,76.90936659023113,26.933328672371925,-50.88129562570393,-37.00788277608318,85.2250364129107,-21.457856246680727,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
93,0.3151070158526516,17.133797342932098,46.06022771386332,14.727488051269871,128.66743241592297,-5.129790046644543,-14.602895373553723,87.01026418390036,-3.845333406019036,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
94,0.0,17.903604207207575,40.97158375734153,74.49983010895684,77.21436777809552,1.2936997906924814,41.88164635989038,84.52591057812243,-8.496682089790019,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
95,0.0,17.792592311688374,35.310041968841745,80.47778838584875,58.26502842585006,-10.50718967687229,-6.762698299570491,87.68497668286967,-3.30674091130021,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
96,0.650053547342533,17.669047134012413,19.26727217553335,73.91338690064322,104.2954663580556,-11.621828686170293,0.2660147370835641,89.89726506232901,0.6825483936940393,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
97,2.366138196938868,19.39914647730072,181.87123893489328,87.3893110434325,151.77644214315163,31.73127436187014,1.1875433443580663,59.7770009103057,1.6348251917745569,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
98,13.715523607245975,19.010814408051456,565.6889319276884,114.74594230332444,26.14795225085096,-29.281856594515222,-61.65681690693858,75.24022495716156,-16.244410904830023,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
99,2.721709223985853,16.751932114900228,127.51948034390084,74.97462874757368,72.85075729845542,-55.63346627875397,-59.71759984766667,96.93768351723278,-11.864517763306011,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
100,1.785253005250096,16.826311624822814,148.5829407328325,80.1806191674785,96.53195916647871,7.721554191847129,-1.4061384931981724,99.1451870817242,-13.947305185623517,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
101,2.0036998336048137,17.176050723196187,59.19168926392496,70.69700093730512,82.19971604704453,41.86973598550567,121.53415379492051,99.08152947888736,3.1861715562981847,1.0,0,0,0,0,0,0,0,0,0,1,0,2016
102,8.535483013967584,17.361274293326904,269.6591805301589,68.02037184741,69.83461177723416,-59.40481887269314,-33.39205824420187,77.16450420511589,-17.631552721641796,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
103,3.5519179274216857,16.548893426940364,150.83806196814578,91.22590227211872,42.66222997995882,-55.61998215492686,-34.59731998786931,98.50535790530527,16.041195584623242,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
104,14.114293358969691,17.250659281173686,170.3778569829967,140.23127169095744,29.0339723089297,-2.10138944550089,-8.843297500170543,82.94716418196009,-37.6496644957048,1.0,1,0,0,0,0,0,0,0,0,0,0,2014
105,29.85395870243916,16.96938896174976,38.31079060168412,95.8784001159993,5.065999704165231,-24.51757357610323,47.55737139226088,92.86838563743208,-27.658028809586,1.0,1,0,0,0,0,0,0,0,0,0,0,2015
106,17.52096938733301,17.10187451209582,-390.9676405137352,117.80083698435357,29.545022702246097,-71.57020057428421,-123.40176254557056,73.51159193791253,-67.65733872879464,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
107,5.564530705067015,17.94407607973482,190.5468202896306,60.52749139979419,27.04752223395037,132.14722330786944,143.01381375957055,75.53407177623947,34.30896285219235,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
108,0.0,17.384923754348044,9.627128711391274,33.21126477670734,130.04055379182086,16.044963479881854,18.32686893306954,99.99730352653437,3.994531601010858,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
109,0.0,17.79206208447999,491.8051550813177,100.5113360542435,226.76667791462023,-29.068417573542664,-66.2107775497222,49.11905464086449,-13.065114503387958,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
110,8.213296341385822,17.404405409161164,167.27470081176983,140.90142511537633,21.03856484774083,-62.02544041987878,-51.33802794632207,38.35818289301943,-16.965487661363557,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
111,10.5412574654492,17.659268983779405,407.8699140733317,90.69548902251807,45.42045868603429,-19.091560522920243,-69.53581453771338,46.19662113544878,-36.03053234809781,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
112,1.5368051264103393,17.268776343538963,66.04214458797415,106.44670021551852,33.49890001616449,-32.327658881781254,106.98809263197822,28.98185634740489,-12.970472810491405,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
113,1.4716133578040838,17.857632991056587,36.50976475992503,91.59130791669344,54.22123429581022,-7.811537698191071,-7.205802287591734,62.92768399823259,0.8733659103348455,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
114,2.0093340307183727,17.618153513553246,67.50084442774484,90.24475314322927,67.38265739474402,-36.783869856207744,-41.40894651037607,98.43235027300643,-6.299100814604127,1.0,1,0,0,0,0,0,0,0,0,1,0,2017
115,1.7611777538915985,17.518878322787014,27.41691359391776,78.4001756609092,45.97929101638859,-13.283057682419516,-5.912507637501918,100.0,-5.368382798010167,1.0,1,0,0,0,0,0,0,0,0,1,0,2018
116,1.7245845376664313,17.42656954173858,52.67151700291814,80.14208408246333,54.58907416355932,-8.817644776107562,-23.900839495617564,100.0,-0.3971492288510953,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
117,3.995257411304034,19.61777465384141,1756.0425284653572,95.00434434862606,61.18912158380605,2.306463525318721,-68.50047370505166,58.92516015387813,-9.720158562038629,1.0,1,0,0,0,1,0,0,0,0,0,0,2017
118,0.1270362434501578,16.737218555861894,4.252124336137941,60.109398371665336,19.477971208919133,-11.648654830153864,-11.325824033148525,100.0,-3.1514256384974613,1.0,1,1,0,0,0,0,0,0,0,0,0,2012
119,5.285013330485255,17.788609302263783,726.7426641695392,87.6531422223308,68.59606591166303,-27.97899580233406,-65.8856063623966,46.752616530046346,-17.68163458041957,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
120,0.2845046939221554,17.319801627971476,66.64673892265213,56.06236212562402,518.9301518912473,-7.083809934313577,-16.83474309058233,54.77978121354589,-11.738851599678451,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
121,0.0,17.70359474262959,90.8126992051124,51.675419320875626,331.16367244598985,46.7841735327633,28.19431539681039,58.2197620187252,-0.5624700198464504,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
122,3.791188816567831,17.465039278472638,191.72657676441247,83.3282450157686,75.05408040291147,-18.485395214606832,-9.908524531703266,78.21196096206337,-0.1979727215889199,1.0,0,0,0,0,0,0,0,0,0,0,1,2017
123,3.887248906500598,17.54812039712753,213.9990924479088,76.34941934940503,85.2775281686024,8.662995093318072,0.95533503747538,82.41958298962324,-12.646852938225198,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
124,7.341886051099178,17.05661786199997,124.08118815405018,85.50003545440526,85.59455051818222,-38.8293407302848,-14.283162714592146,76.05435274025561,-12.241677016450636,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
125,0.6816670493193738,17.572491529760697,370.9602708626339,85.13220254501721,166.67097905616168,67.51013447259685,-20.299282654700946,80.46874583463493,-8.328811363746375,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
126,0.0,18.10844241961267,877.6686769377438,155.11818888088723,11.463051323558789,-59.4684664959448,-92.7627476676616,66.37077392669795,-21.20707463312986,1.0,1,0,0,0,0,0,0,0,1,0,0,2011
127,0.6622318376216976,17.17192805353199,61.084870630308565,98.22086470574637,157.39389927530664,-34.41738159533254,-36.636415627004006,97.2852912412939,-17.460519371759496,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
128,0.0,15.991594232913542,22.47579110647188,96.32170444213268,71.2532160315991,-53.63242845206321,-59.35444784425198,94.36203140888864,-8.302847668695993,1.0,1,0,0,0,0,0,0,0,0,1,0,2013
