,회사명,거래소코드,회계년도,감사의견코드,y,자기자본비율,부채비율,유동비율,당좌비율,차입금의존도,매출액규모,총자산규모,부채상환계수,총자본순이익률,자본금세전순이익률,자기자본순이익률,매출액세전순이익률,매출액영업이익률,금융비용대비매출액,매출원가율,이자보상배율,총자본회전율,자기자본회전율,비유동자산회전율,유형고정자산회전율,매출채권회전율,재고자산회전율,운전자산회전율,총자산증가율,유형자산증가율,매출액증가율,순이익증가율,자기자본증가율,총자본투자효율,부가가치율,노동소득분배율,현금흐름,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업
243,(주)이엠앤아이,83470,2020,1,1.0,26.4728306599678,263.9823637160192,83.02694519413937,89.78936037651127,0.0,15.93444657339846,16.687453091680958,-571.0429326683995,-12.93193359140438,-12.932691517312325,-48.84983308928894,-28.497666143813028,-28.99885103573805,3.406963814474836,90.41514835241024,-851.1640456095677,45.378921649736434,171.4169604021923,81.81535141724484,113.62172016473096,225.32001168527617,787.9199116862362,-393.5447016759375,-7.03094292928642,-83.05791041859388,47.85698042141918,-123.06817510902806,449.0591228696408,-7.352410219382199,-16.202258564301744,-51.13649763385709,-67.39559352427223,0,0,0,0,0,0,0,0,0,1
244,(주)인트로메딕,150840,2019,1,1.0,62.13984238760209,72.05119007737935,103.70904640902585,89.04206181681276,0.0,15.472083360595516,17.635329454750785,-124.23007339699078,-8.766197646770003,-8.762891511092173,-14.107209336145663,-71.329515081801,-88.29563256715821,27.777713120576376,41.224180869044936,-317.86501712321706,12.289719952136066,19.77752031535256,21.783943449127737,339.856770803783,113.10789659443031,253.7777233336465,777.5650231133951,14.851244980951511,205.3134173808604,-13.09426554670449,-197.3576804399292,75.34764823131445,-3.796379324201248,-30.890690259719072,-129.47681984634474,-17.876095235169963,0,0,0,0,0,0,0,0,0,1
245,(주)일야,58450,2020,1,1.0,39.960280007291125,139.94944170363257,103.96227375453864,99.78701155387834,29.128205123335952,15.473224216563263,17.514194688759968,-63.24150983844689,-19.21517907027084,-3.00863539303155,-48.085696763798566,-154.2689001962914,-17.556895927429345,6.588455014960075,32.3906008804528,-266.4797116708512,12.455640149000532,31.170052228682792,23.24204387538725,38.350990017655285,52.112418542379714,13225.708884688092,739.1052647147065,-7.905700851927958,-61.73557678048468,-92.97102350553878,-882.8198314243828,31.91561220052825,2.464751212515848,19.788233948888,131.72443150080707,-11.18689628183387,0,0,0,0,0,0,0,0,0,1
246,(주)자연과환경,43910,2014,1,1.0,53.67367835098485,44.16911468553416,230.5110462183607,92.152393405145,6.188305280869212,16.2037370566323,17.636960461895047,-108.40518981159968,-7.058388065681733,1.5695376803410817,-13.150557745502866,-38.23956624083591,13.196157646356449,3.4784980130631507,66.64664063925649,379.363667789937,18.458337161115864,34.38992394076747,48.77430895955645,65.13372819966054,63.59061167583728,464.4216106852104,64.37157192607692,-36.89331759239733,-51.91368939397763,-61.146475689148005,-496.7238374584552,-20.66788277232924,3.615235693866813,19.58592294804664,28.66654075204772,10.14026399176194,0,0,0,0,1,0,0,0,0,0
247,(주)제낙스,65620,2020,1,1.0,26.615706582155603,168.22524957233907,76.12287200807121,92.26956371257717,29.32754109976366,14.336443133981028,16.614002744783036,-102.83525537842368,-37.39324533085516,-34.13490742818217,-140.49315285105115,-510.842559115988,-148.2992069954983,33.141600988835215,131.70889470579954,-447.4714635706873,7.319915826035342,27.50224121775881,10.321837945200176,14.02531684164397,47.72132127297333,335.0135112009647,-82.56565025469558,-44.491042213273936,-30.46141343575148,-45.28423422003408,-242.0410470026149,2.952327087751128,-6.613370517899532,-90.34763069784516,-35.59881400837558,-16.03426318822701,0,0,0,0,0,0,0,0,0,1
248,(주)제넥신,95700,2012,1,1.0,54.01330298886907,66.07721310064083,100.68785969308064,100.0,0.0008410895675936,15.388506038245763,17.482687277220474,-10.094527002872251,-2.4021793066137818,-2.4021793066137818,-4.447384576923239,-21.741323706697354,-27.54348206662922,0.0,12.47323207222964,0.0,11.048910080271686,20.45590524717331,15.269266598742984,26.85051369749528,309.5117506555605,0.0,5621.3845131350345,-18.67010563033924,10.271070153802263,52.5015950600429,-558.7713155222522,-30.19764987894816,-3.04325456651762,-27.54348206662922,-0.0,1.2082773413332997,0,0,0,0,0,0,0,1,0,0
249,(주)제넨바이오,72520,2016,1,1.0,23.79012254143234,263.5878376286704,45.82414826118264,86.00728677075453,47.71697973845534,17.500685433593038,17.880345032591585,-18.311154787659817,-14.036367937992797,-13.129832123461998,-59.00082235199662,-23.720988692914503,-18.29541390939813,3.5950635563890483,98.7410848780808,-508.9037682486592,59.1727778285459,248.7283439818014,96.93114228233088,112.58295565405018,394.422583264078,1471.6467509332558,-174.17834638378616,-23.79166348561047,-33.58267269169397,-51.09647605584531,-145.17350995263604,215.57058641286568,-7.070810085015684,-11.949430708667206,-49.83341376006962,-66.6626888863147,0,0,1,0,0,0,0,0,0,0
250,(주)제넨바이오,72520,2017,1,1.0,23.25379353636894,303.98484744096027,16.606171170186038,99.68899176376166,42.08405094411484,16.640189706797294,17.75903252114942,-8.468304121060399,-19.40783183111453,-0.5547462079200927,-83.4609277869466,-63.24488286815679,10.13758921697892,9.7423422191973,45.02934822126095,104.05700178549245,30.686801763192445,131.96471240358386,39.68967359101312,53.29750219262208,444.4584022709771,97374.55805892548,-60.30495339976029,-11.42428928956035,23.85891358405705,-57.70476384789948,-212.7675279875515,-20.28153697438376,5.227592155788962,17.035311128640465,35.961360914371525,49.68296593688443,0,0,1,0,0,0,0,0,0,0
251,(주)제이웨이,58420,2014,1,1.0,63.86254817078498,31.71500121070489,194.1488378967594,92.03292084673824,2.1871187857019296,16.127762773394938,16.15579559294048,-310.8348148148148,-6.798326627316619,-6.798326627316619,-10.6452479928238,-8.311799182738874,-4.58036632155244,0.0,80.04546832073241,0.0,81.7912762068977,128.0739315132974,128.6689233432736,296.58077682701446,447.866542322624,3092.387509341043,508.05750827336806,-27.412792317197315,-57.126538416183045,2.042014613119388,-203.1432581438849,-24.48426929021888,-3.746340069348676,-4.58036632155244,-0.0,0.8110644601099692,0,0,0,0,0,0,0,0,1,0
252,(주)제이웨이,58420,2015,1,1.0,70.59534004014745,29.231530954214065,267.9543568834923,100.0,0.0,16.156069336896266,15.979972819506589,0.0,-0.3410161027118673,-0.3410161027118673,-0.483057525493796,-0.3134386999028308,3.1226897289978406,0.0,76.53040486321463,15333273.033707865,108.79834009571432,154.11546999255316,192.5128231741051,849.7399946088711,596.027625923059,0.0,394.1097751150605,-16.123337810649954,-80.34982434880831,2.8711001333050747,-103.87927850209827,-14.511461868123355,3.3974345914890103,3.1226897289978406,0.0,23.597976609611862,0,0,0,0,0,0,0,0,1,0
253,(주)제이웨이,58420,2020,1,1.0,70.00292633282777,48.9756152962044,191.74264152433952,80.1927923079925,12.098136767135935,15.816471369365155,16.963803261854512,-371.6961277052064,-22.477521918510423,-22.54940217889809,-32.10940327214525,-67.8886162398618,-53.73629744844588,1.8275026267012373,75.59919953045899,-2940.422446639293,33.10941239263678,47.29718331376409,58.50791259789244,134.1565938017576,331.0072769911029,427.3524536125125,176.91184951430415,8.958664403018012,77.65123415287873,-26.07955412017672,-776.8708766840384,19.36594410323817,-10.622319570675591,-32.08247686400468,-52.27561886002231,-16.543528875953143,0,0,0,0,0,0,0,0,1,0
254,(주)제이테크놀로지,35480,2018,1,1.0,58.71514001412064,21.694705760663965,263.2542635738142,99.07756948629842,0.0,15.902614418954412,17.564230891554722,-1831.19548179436,-4.096988030051816,-4.092810207979066,-6.9777369671034,-30.20464839570236,-42.34994233107495,1.0366885508390833,100.50046306323335,-4085.11720292439,13.564097738792924,23.10153349805661,20.170435520563867,230.454053890259,193.68558581924285,5472.458947397004,81.4004966302972,-44.41462281399625,-21.33033755153576,21.083869921190303,-114.66083602887636,-17.989409956676884,-1.6227986795962213,-11.963926468585258,-170.8124411597593,-13.4807446528622,0,0,0,0,0,1,0,0,0,0
255,(주)제이테크놀로지,35480,2019,1,1.0,40.547987019867485,158.45341948213633,142.23574476155153,82.6230774527223,3.362717016165242,16.285489593247956,17.66025783819413,-135.12699140622306,-32.32693303293659,1.4611408961279917,-79.72512425116743,-121.97397455414172,4.750875873430991,1.562881829344947,87.36800996159852,303.98177163671,26.503139830527804,65.36240582680945,72.6104392363208,645.299984116128,175.30157717606548,167.2402610216932,97.86835677556428,10.078872615119836,-81.05483218578863,46.64949623731662,-692.2075863320846,-48.168550301281535,3.164543135157248,11.940257476633578,15.01026139822797,-36.87148348490868,0,0,0,0,0,1,0,0,0,0
256,(주)중앙디앤엠,51980,2017,1,1.0,50.43934998877281,88.10742277890294,128.1410050170829,67.79208216231441,42.051697882381646,14.288026029890174,16.99429412199182,1.6453069279365664,0.6051308841452864,0.6051308841452864,1.1997198304101486,9.549732422956266,-60.52178770392464,0.0,63.15753380248674,0.0,6.336626591658565,12.562863306265884,11.046781559051515,37.70675374508382,39.26122446681779,39.67072799148428,58.18102151867605,-9.740956102066235,503.4578870516719,-88.40765141375392,801.752839796318,-12.94690373670926,-3.835039693394032,-60.52178770392464,-0.0,-2.8020170142797047,0,0,0,0,0,0,0,0,0,1
257,(주)중앙디앤엠,51980,2019,1,1.0,76.08775744445563,73.63081810526083,137.05897785252554,76.01248012067994,14.638632989339389,15.605316119557456,17.564625358136666,-152.94016768148725,-22.01911307368503,-22.014681718203512,-28.939101129060173,-118.2429936569517,-75.22094795707889,5.034928179806983,104.25821202988232,-1493.9825409776256,18.62191779207418,24.47426290053068,38.04527951976816,56.59141841108711,155.22536469920377,109.49770071373048,97.14140922240972,94.60198888293812,18.63153050171671,-25.583263451905587,-765.6962106240916,76.99164559795067,-8.521673845177489,-45.761526499727466,-52.912311354974506,-18.508294303979188,0,0,0,0,0,0,0,0,0,1
258,(주)지아이바이오,35450,2012,1,1.0,49.00417630741198,25.055189556693808,82.47430599296392,97.01661250079655,2.0693228678938764,14.914014840799965,16.692953992965162,-448.7809973261488,-27.31812790291509,-27.31812790291509,-55.74653011519586,-264.05815161370765,-65.40963090680461,6.154331334450788,70.31872775593098,-1062.8227073289638,10.34549690512072,21.111459644218,14.754604425678933,2148.718867073057,161.0059017720345,4928.651703854623,-691.9603971358972,-55.82232810779669,18.967924084385537,-45.92205552998595,-168.84456155977315,-59.36834816542196,-1.683532107889528,-16.273090827142664,-185.4093088048511,-9.631264719355816,0,0,0,0,0,0,0,0,1,0
259,(주)지앤디윈텍,61050,2011,1,1.0,26.03168977983212,270.9254383388961,82.72180499633787,85.80258365599576,15.982073248107378,17.93605445076543,18.0645758803441,-200.86467824600783,-36.71547385882605,-36.71547385882605,-141.04145435564897,-43.23906685550063,-8.147652743384516,3.2561389993848784,98.9554514491182,-250.2243529813592,84.91273408263969,326.1898662776217,181.0974494795377,384.7759369970011,446.8303656475749,1113.676841919692,-756.9899927880822,-6.65464166275095,-1.5692739231420412,17.26426331095949,-780.1098661442096,-58.15549296496268,-4.947097743565244,-5.8260964000412185,-37.88812000271984,-49.11767146676027,0,0,0,0,0,0,0,0,0,1
260,(주)지앤에스티,36920,2012,1,1.0,79.08832735556089,16.153752959092994,385.872507800186,75.31361997788744,0.0,14.844680231168628,16.02360825257651,17012580.898876403,4.543551310753196,4.543551310753196,5.744907576975994,16.07872968595522,2.290815763230681,0.0,89.71165963552897,15333273.033707865,28.25814849491493,35.72985981594164,51.062905505543085,439.8440679990507,123.12173044491794,263.72217186213186,87.87705618843287,-15.04761442354288,-39.92699517997122,-67.49201308570463,464.4281580970752,4.616626292138504,4.6530706041513135,16.46629680988702,68.13077602425089,-1.0627521125527075,0,0,1,0,0,0,0,0,0,0
261,(주)지유온,111820,2018,1,1.0,82.12265878035858,24.519847032268864,450.2217885400828,98.5304179564942,5.5184387792257965,16.19189103854829,18.335489128373933,-193.76199684852327,-12.25996187948638,-12.60213686379139,-14.928841883062136,-102.26814101793028,-19.03982634001077,3.124235720956932,50.86513717197828,-609.4234891527007,11.988055867112015,14.597744453421448,70.36943107307539,196.4198449292768,21.2342540267754,971.2802908644738,18.349395448355445,4.622439513149728,183.40787255943349,-53.47283647813392,-1107.825486793061,-9.62507113253983,1.505115612892003,12.555126782659825,227.5235486820728,13.386097487606644,0,0,0,0,0,0,0,0,1,0
262,(주)지유온,111820,2019,1,1.0,17.38453274580459,178.6982138427778,137.51626868861493,100.0,4.323688375507186,15.124576352166205,17.19511627495681,-1122.55420688801,-96.87444610478296,-96.55553118025809,-557.2450379959832,-1585.389901944871,-348.21164913402686,18.833973899678423,39.10257154686307,-1848.848527606658,6.110449296160054,35.1487692278338,36.722101535803006,67.35991694240498,15.397440915797498,0.0,53.01168509334173,-68.03002015710366,-64.32367918248288,-65.6069159329046,-633.1714024913601,-85.7161014964096,-17.825864160289427,-291.7275522029388,-17.49415886228209,47.90517317402799,0,0,0,0,0,0,0,0,1,0
263,(주)지유온,111820,2020,1,1.0,39.24723651582953,154.19560773925463,432.7452078671388,87.19801792150392,0.0,14.886656407205578,17.190411362205282,-781.3542102432319,-14.531628554433176,-14.531628554433176,-37.02586435244213,-145.8294417899341,-80.2474850294067,16.052368125501502,50.79541662412521,-499.9105702162536,9.964811204150289,25.3898416519879,61.95699808751374,190.3354010939296,33.13809439170903,96.78515991963314,16.114114476540355,-0.4693861987282824,-93.90897395673166,-21.17342067829724,-107.25073122175948,9.124636678509448,-2.9130132515933864,-29.23299992256885,-134.83667944165114,-67.13795304284785,0,0,0,0,0,0,0,0,1,0
264,(주)지티앤티,53870,2012,1,1.0,34.98683945513307,198.03666732312536,61.150250474274245,69.98167162540241,43.50149515727003,15.808729638651132,17.002428816254824,-10.915099507998596,-7.59891897539083,-7.452988318528034,-21.71936389148737,-24.043315268953872,-15.58145723445628,7.541080192028446,88.9189045936155,-206.6210256048886,31.605121383584724,90.3343139185663,42.608056580987125,352.67280153772225,562.8529324583783,356.8013064186714,-168.5865631442633,8.92881226676211,-4.592865808540447,17.462452727303866,-180.5031561313257,-25.19272467849142,-2.3246843641805977,-7.35540400546605,-95.3282748757924,-6.679988676086849,0,0,0,0,0,0,0,0,0,1
265,(주)차바이오텍,85660,2018,1,1.0,60.49435652481511,72.46867571267282,240.36864088892744,96.820146524667,9.57184113757037,19.66827756801672,20.57665026541821,246.73353981461204,3.1429960653112645,3.566246903545073,5.195519459773063,7.471709825743458,4.558570075509545,2.1456757154419743,66.28204104468456,212.4538224813041,42.06528543817649,69.53588376615112,90.93199262508035,180.4080697327593,334.9301933123995,2480.8889622918914,135.08967237140186,9.060287301082234,26.1842230241074,25.880071935867416,154.89166706033112,6.643943568738475,6.879663566353603,16.354729308718635,60.731030161468645,11.105900127916753,0,0,0,0,0,0,0,0,0,1
266,(주)초록뱀이앤엠,131100,2017,1,1.0,9.524846989715876,499.616659116211,48.80219596455586,86.40871530552559,12.012603209363274,16.68248283764463,17.41800277663535,-19.61232156173854,-12.18855686372426,-10.811752285697652,-127.96590724118116,-44.53001612459358,-17.7181263168802,7.237811566269419,99.54367963191363,-244.7994971222032,27.371552773798825,287.3699997842727,34.142248977797465,47.19725278512578,494.294919826797,975.820449071556,-126.42077701794278,-60.02967731360383,-56.09413980138117,-49.391369279027934,-204.25504407125484,-82.27502077939451,-2.4433249409487243,-8.9265119927269,-71.00912264248913,-41.14985268439945,0,0,1,0,0,0,0,0,0,0
267,(주)초록뱀이앤엠,131100,2018,1,1.0,62.26998756610143,91.27218934387456,116.2685123837582,80.07546876768727,1.8193926595008507,17.33545930629897,17.80485976007337,-196.2294943871387,-19.646461534625107,-19.646461534625107,-31.550450389555333,-26.37617120977641,-1.1877322879224237,5.3583554918661465,91.62997554635736,-22.16598524911929,74.48564607187218,119.61724898821198,141.86214984750725,160.34021020689,371.212076593244,568.5180734935221,809.5555635966798,47.23459063653504,-14.64071801500196,92.1250869910819,-213.8001875856319,361.5637516678008,2.6494334135445303,3.5569717835139096,105.38571836347128,-44.478066946957526,0,0,1,0,0,0,0,0,0,0
