회사명,거래소코드,회계년도,자산,유동자산,재고자산,매출채권및기타유동채권,비유동자산,유형자산,부채,유동부채,장기차입금,단기차입금,장기사채,단기사채,유동성장기부채,자본,매출원가,매출액,당기순이익,판매비와관리비,(정상)영업손익,법인세비용차감전순이익,급여,세금과공과,이자비용,기말자본금,기초자본금,유무형자산등상각비,대손상각비,감가상각비,영업활동으로인한현금흐름
(주)CMG제약,58820,2010/09,23456619,9965208,1946644,5063612,13491411,9055560,15723286,11171584,46200,551000,3400000,0,0,7733334,6256318,7980566,-4187367,5429826,-3705578,-4187367,1791309,89350,972784,10914543,8292165,1321,11516,1065106,-1388441
(주)CMG제약,58820,2011/09,29477750,14760027,3352328,8131871,14717723,9910510,9461282,6389723,2000000,0,0,0,23100,20016467,6956005,12276653,572373,5611542,696229,572373,1879490,89667,0,21846600,20588188,1020,0,678655,-676550
(주)CMG제약,58820,2012/09,45515723,33764182,2420524,10259505,11751541,9612748,29843038,7957865,0,0,0,0,0,15672685,8503073,12368445,-3363708,6278721,-2890510,-3363708,0,0,507788,22678546,21846600,919,379207,594065,-1768573
(주)CMG제약,58820,2013/09,56982689,40818825,4848894,11345187,16163864,10654316,7958937,6390879,0,0,1477249,0,0,49023752,8891822,15106027,553359,5157359,1056846,583510,2026175,112470,1103248,43257754,33012770,823,235350,780062,-3632804
(주)CMG제약,58820,2014/09,57703300,28763033,4802462,13371257,28940267,18912799,8394002,6786838,0,0,1505132,0,0,49309297,10585133,16988678,276510,6139758,263788,276510,2309659,158335,89925,43313433,43313433,1003,172125,950485,97772
(주)CMG제약,58820,2015/09,58320360,27110539,5034121,13851924,31209821,17762155,8220072,7529693,0,0,0,0,0,50100288,12276682,19625338,-717730,8270181,-921525,-717730,2462636,152017,79830,44148622,43313433,1387,1002142,1269564,1384905
(주)CMG제약,58820,2016/09,58008547,26551880,6692467,11706833,31456668,17092936,9167449,8090163,0,0,0,0,0,48841098,14456941,24113493,1096911,8621162,1035390,1036297,2813858,182894,0,44353622,44148622,1535,312203,1246688,1888759
(주)CMG제약,58820,2017/09,115588862,79685443,7220061,15347963,35903418,16387616,11753275,9988029,0,0,0,0,0,103835587,17579427,30802541,2536255,11123002,2100111,2562890,4059194,360145,0,54431122,54353622,1458,246012,1142435,2840129
(주)CMG제약,58820,2018/09,112368756,83056385,9053502,16951026,29312370,16241227,12398611,10596815,0,0,0,0,0,99970145,19778419,36431066,2009284,14866326,1786321,2602160,5437280,442365,0,54443622,54443622,1372,372534,1084424,-136199
(주)CMG제약,58820,2019/09,193088415,153837486,9990195,19174370,39250928,24088342,13237388,9860039,0,0,0,0,116662,179851027,21811230,42599405,2705076,19176215,1611960,3497766,6754011,603537,6360,69446122,54443622,1545,392533,1217871,3718827
(주)CMG제약,58820,2020/09,203087271,153840982,13819234,20021114,49246289,29890655,19795673,15855358,0,0,0,0,0,183291598,24727765,47601322,2673795,21547105,1326452,2777082,6987303,706707,18469,69446122,69446122,1838,365021,1532242,7788888
(주)CMG제약,58820,2021/09,197402233,141195773,13146989,18657470,56206461,30041986,12776118,11234842,0,0,0,0,0,184626115,26413091,51611106,2988344,23449709,1748306,3037361,7371727,745392,16627,69446122,69446122,1854,77482,1492408,5571262
(주)ES큐브,50120,2010/09,49673886,25942380,428480,6551894,23731506,1499938,4261423,3639117,0,0,0,0,0,45412464,23307571,28319711,864035,4182941,829199,864035,1055147,11106,73684,11621953,10609719,1010,0,196995,2930272
(주)ES큐브,50120,2011/09,45553678,20339638,349098,5538092,25214040,1754983,4286248,3277030,0,0,0,0,0,41267430,24192834,34401404,-1028409,11331740,-1123171,-1028409,2892120,198919,14570,11621953,11621953,2354,0,505708,1997817
(주)ES큐브,50120,2012/09,48478692,17497531,321070,5896146,30981161,1576380,5907629,4387268,0,0,0,0,0,42571063,27196275,37619698,3310603,7269396,3154027,3310603,3059512,174303,32239,11696579,11621953,2734,0,459625,6496332
(주)ES큐브,50120,2013/09,63463775,36558116,477774,6240839,26905659,994319,5018430,3795008,0,0,0,0,0,58445345,29712499,40578178,46665,9404233,1461446,46665,3063874,367509,22822,18246663,11696579,2518,567880,292061,5000112
(주)ES큐브,50120,2014/09,49176282,35215748,601296,3769271,13960534,725738,4069550,3197565,0,0,0,0,0,45106732,26903162,32356477,1528654,5006316,446998,1528654,1909195,98613,0,18246663,18246663,958,0,132730,4426001
(주)ES큐브,50120,2015/09,49992952,26326448,437319,4272270,23666504,611736,5203994,4583191,0,0,0,0,0,44788958,27251711,32252281,3572164,2744208,2256362,3572164,1426570,36952,0,18246663,18246663,252,0,60709,6222868
(주)ES큐브,50120,2016/09,104922598,45618460,609413,1906940,59304137,4310289,34591379,3184973,30000000,0,0,0,0,70331219,24630909,29563520,17209475,2877338,2055273,17209475,1303161,22346,2198,20810764,18246663,155,74194,117818,5555158
(주)ES큐브,50120,2017/09,107442435,46461381,336196,5106560,60981054,7632770,36237291,6577176,27700000,0,0,0,1200000,71205143,27106332,32555693,1593016,3147752,2301609,1644819,1247860,4991,589829,41621527,20810764,515,0,504913,5642356
(주)ES큐브,50120,2018/09,118731384,44165412,628448,5480848,74565972,7253379,45680303,40713448,2500000,0,0,10000000,25200000,73051081,22661316,27363654,1427685,3724011,978326,1920145,1423192,11775,1049092,41621527,41621527,573,0,446973,2266154
(주)ES큐브,50120,2019/09,146743160,33519172,528808,5704655,113223988,10687060,81726481,54150818,25200000,0,0,37256382,1200000,65016679,18869505,23111154,-1333731,3960894,280756,-1516901,1538009,9324,2116432,42659948,41621527,540,0,474320,2593346
(주)ES큐브,50120,2020/09,99608547,15204209,434366,6434738,84404338,484712,11045370,10396423,0,0,0,3400000,0,88563177,20025205,24665288,-13451729,3627839,1012245,-13451729,1547720,5771,3108208,69092016,42815711,287,0,281184,-69622
(주)ES큐브,50120,2021/09,88529091,11824433,0,6896476,76704658,831670,14082598,13177930,0,4300000,0,0,2882558,74446493,25263980,30459055,1532593,3459567,1735508,1532593,1446576,0,438717,69092016,69092016,156,0,149005,-44479
(주)가비아,79940,2010/09,33855803,9064559,0,2545104,24791244,4759427,12561869,5558466,4320000,0,2000000,0,160000,21293934,10257306,18876524,2847776,5482109,3137109,3369427,2556801,160119,324140,6367842,6367842,540,0,421824,899036
(주)가비아,79940,2011/09,37061922,9360803,0,2088671,27701119,6978191,13322827,11917687,1159960,0,0,0,4823567,23739095,14810784,24546254,2725799,6477046,3266490,3210755,2898543,197944,273550,6367842,6367842,1234,0,891612,4808260
(주)가비아,79940,2012/09,49585929,7090488,97914,2035919,42495441,26587632,21798564,8626027,9873320,1000000,0,0,826640,27787365,17401250,28593555,2274260,8773367,2667345,2465387,4319307,284701,357023,6667842,6367842,2520,0,2252177,3806229
(주)가비아,79940,2013/09,52159008,9421673,0,5068682,42737335,22776026,17427928,11687928,5500000,0,0,0,4333320,34731081,18518210,30301191,3774885,9555716,2227264,4442034,4565983,320236,313421,6667842,6667842,3268,7418,3040609,3296941
(주)가비아,79940,2014/09,54054556,12983182,0,3796667,41071374,22366171,16680758,11490758,4950000,3000000,0,0,550000,37373798,20438974,32913270,2173050,10035551,2438744,2242784,5115441,352293,238100,6767842,6667842,2936,0,2702518,5919070
(주)가비아,79940,2015/09,56507736,15819832,0,3767249,40687904,22409685,14929838,9429838,5500000,0,0,0,0,41577898,21404841,36144973,3424905,11298146,3441985,3823087,6068549,398241,127991,6767842,6767842,2979,0,2730735,7082049
(주)가비아,79940,2016/09,59342659,9941289,0,2879059,49401370,22442165,14864754,9364754,5500000,0,0,0,0,44477906,21450983,36987373,2594850,12514267,3022123,2671342,6976333,433408,90069,6767842,6767842,2990,0,2784086,5870947
(주)가비아,79940,2017/09,62707098,12687656,0,3421488,50019442,22595151,15714769,15714769,0,0,0,0,5500000,46992329,23151000,39387643,1787589,14127553,2109089,1819215,7219108,442107,87422,6767842,6767842,3097,4394,2976191,4577074
(주)가비아,79940,2018/09,68207516,18815699,0,3412839,49391817,22857960,18688725,17688725,1000000,5500000,0,0,0,49518791,23930699,41289480,2378426,14265521,3093259,2476819,7576888,470592,114323,6767842,6767842,3083,0,3008429,6295581
(주)가비아,79940,2019/09,83416502,15845935,0,3061119,67570567,38819977,30170962,20954378,4910996,5500000,0,0,0,53245540,25089014,42523630,3733658,14076206,3358410,3904189,7561342,498850,207773,6767842,6767842,5434,0,5355595,8909431
(주)가비아,79940,2020/09,93469307,19812324,0,2958813,73656983,42073602,35974742,25825454,7821992,8000000,0,0,0,57494565,26922775,46617356,3875501,15099634,4594947,4640831,8130884,0,130531,6767842,6767842,5187,2568,5109646,9868635
(주)가비아,79940,2021/09,99267694,21570840,0,3508015,77696853,46630498,35846839,21702563,12932988,5000000,0,0,0,63420855,28949700,52244404,4223413,18483979,4810725,5377275,8637438,0,190734,6767842,6767842,5392,0,5292918,7521762
(주)강스템바이오텍,217730,2015/09,14984260,9725686,368130,1102936,5258574,2929992,3678345,2463291,780000,304400,0,0,0,11305916,202603,1340396,-3838642,4323668,-3185875,-3838642,559174,0,940863,5878575,3650000,491,0,351996,-3554298
(주)강스템바이오텍,217730,2016/09,49409612,40181208,332550,476178,9228404,3841070,22387967,3571900,520000,0,18296067,0,260000,27021645,40850,715304,-6795773,7556777,-6882322,-6795773,1291297,0,151751,7089575,6908575,619,0,459640,-5563165
(주)강스템바이오텍,217730,2017/09,45339861,25443952,1141839,4302950,19895908,12356113,31380138,3321401,4260000,260000,30000000,0,0,13959722,2135182,4856532,-10814672,11330665,-8609315,-10814672,1630901,0,1097462,7252053,7106825,502,0,323132,-8604351
(주)강스템바이오텍,217730,2018/09,82292129,48381082,992632,4107336,33911047,12651411,16469580,2084319,4000000,0,12000000,0,260000,65822550,814569,1337688,3787099,8220568,-7697449,3960679,1619676,0,575844,10401469,8125856,565,0,384276,-8039191
(주)강스템바이오텍,217730,2019/09,107205925,53077530,797522,4781152,54128395,22140742,25023625,15422596,4000000,0,0,12000000,0,82182299,43213,160619,-13607805,13388333,-13270927,-13607805,1939318,0,629842,12042186,10412469,799,0,663359,-7457794
(주)강스템바이오텍,217730,2020/09,71606472,34783863,30701,3473528,36822609,22995461,13987551,2323758,4000000,0,0,0,0,57618921,37654,238466,-13522212,12980622,-12779810,-13522212,1596977,0,268154,12637699,12044686,1332,0,1216694,-12754923
(주)강스템바이오텍,217730,2021/09,57357057,29081668,577420,3635222,28275389,22802162,18461606,4849475,5830000,0,0,0,0,38895451,1001685,1619637,-13124152,14893657,-14275706,-13124152,0,0,0,12814594,12688329,0,0,0,-10753494
(주)강원에너지,114190,2010/08,27695307,22753076,764198,9015289,4942231,3074476,9181441,9163941,17500,0,0,0,70000,18513865,18707110,22969334,903277,3381682,880542,1019596,1491409,34659,3301,2650000,2650000,179,0,168925,1672033
(주)강원에너지,114190,2011/08,40179679,33743660,4575126,10442712,6436019,3674671,18912412,18745787,0,1789019,0,0,0,21267267,20947447,27722206,2512270,4126736,2648023,3107890,1410665,29593,16586,2650000,2650000,275,0,274895,6213960
(주)강원에너지,114190,2012/09,78968279,71258850,4136121,35972991,7709429,4353252,45069936,32881145,0,0,6000000,0,0,33898343,67045553,84454836,8778090,7110752,10356156,11153267,2282925,34395,134432,2650000,2650000,284,301335,283791,-6292530
(주)강원에너지,114190,2013/09,75875024,63848877,2108982,20775526,12026147,4732998,30507759,30441566,0,0,0,0,3126790,45367266,32114422,41347097,3643796,6272078,2960597,4846663,1649069,53801,144716,6333413,5300000,291,0,290679,14399570
(주)강원에너지,114190,2014/09,70809121,53410277,2386469,28851102,17398843,9820713,19712168,19707095,0,0,0,0,0,51096953,27164934,36136417,1787229,6872170,2099313,2291319,2043418,55147,36308,7195481,6333413,414,0,313123,-12964058
(주)강원에너지,114190,2015/09,70599685,48008623,1329709,22348290,22591061,10145823,16502899,16480748,0,238900,0,0,0,54096786,29651376,36012853,-125563,6192511,168965,-132674,1963698,45085,1061,7626515,7195481,446,0,345473,3867142
(주)강원에너지,114190,2016/09,67218786,45805596,1461681,24670231,21413190,9547321,15467971,15466180,0,0,0,0,0,51750815,27630604,31775657,-2959731,5921408,-1776354,-1484598,1854451,38146,2149,7626515,7626515,402,229760,301406,-20729702
(주)강원에너지,114190,2017/09,89408972,68589197,824524,45123123,20819775,9283211,34639113,34620669,0,2061039,0,0,0,54769859,53726980,60018496,1340302,5048452,1243064,1701651,2090087,48230,3949,7626515,7626515,375,557150,274824,-727612
(주)강원에너지,114190,2018/09,102002795,77804691,544280,45533340,24198104,8932302,56200998,51832997,0,517828,5000000,18000000,0,45801797,62503217,65639828,-2420250,3885621,-749011,-3034001,2016138,36740,936067,7626515,7626515,387,0,278625,-6124733
(주)강원에너지,114190,2019/09,70695497,49079653,650452,19882275,21615844,8358189,31545928,26346596,4020000,700000,0,10910000,0,39149569,33715972,31589658,-11636744,5970147,-8096462,-11554276,2083861,63718,1476988,7848147,7683448,580,1226956,561605,10814512
(주)강원에너지,114190,2020/09,45595468,26818159,692144,7546120,18777309,8884861,19820626,15943106,2656000,1300000,0,500000,0,25774842,27062485,28400479,-5967354,5634209,-4296215,-5967354,1932209,55357,502258,9077456,8721837,997,0,974051,955586
(주)강원에너지,114190,2021/09,39754842,28646264,843923,12857766,11108578,6189119,13081014,11500863,0,0,0,0,2536000,26673828,31801894,33615837,6022731,2136787,-322844,6022731,653663,23917,196162,13061519,9077456,616,195905,586054,-1865228
(주)경윤하이드로에너지,19120,2010/09,41343007,8362760,0,2857440,32980247,3089493,5771409,1982917,172900,0,3500000,0,790804,35571598,6028594,7780864,-537901,3036832,-1284562,-537901,871765,30454,603920,44259944,29237154,609,456337,74282,-2563830
(주)고려시멘트,198440,2014/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2015/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2016/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2017/09,110794813,36186946,4799692,26655186,74607867,48360868,33220242,14895293,4000000,4000000,1500000,0,0,77574570,54200552,64304668,1202498,6497733,3606383,1779914,1095916,61332,88921,3047996,2347996,1799,0,1790702,-1885947
(주)고려시멘트,198440,2018/09,126352777,52100406,5343353,29521714,74252371,46919705,40034458,28838135,1257143,11300000,0,0,1371429,86318319,52033351,61410337,4249446,6586465,2790521,3580594,1147003,64858,298951,3197996,3047996,1858,360880,1850083,2437522
(주)고려시멘트,198440,2019/09,122385866,41342943,7008555,24959564,81042924,51103809,34040169,23084248,0,11300000,0,0,1257143,88345697,52929809,60928413,3102092,5704557,2294047,3984705,0,0,336052,3197996,3197996,1812,98529,1803228,490305
(주)고려시멘트,198440,2020/09,114947068,40156296,5307440,24717467,74790772,50889759,24571235,12641364,0,0,0,0,0,90375833,44799480,49702658,2508749,2857536,2045642,3136565,858391,76113,93044,3197996,3197996,1843,8750,1836209,4583552
(주)고려시멘트,198440,2021/09,114163570,47677629,5372477,15688727,66485941,49799369,19142172,6721095,0,0,0,0,0,95021397,42494564,48563985,3058054,2924383,3145038,3876318,1043294,65821,32915,3197996,3197996,1624,239649,1617808,9355339
(주)고바이오랩,348150,2021/09,50763750,40571119,181295,172821,10192631,5697700,1451598,1222366,0,0,0,0,29823,49312152,868707,1937557,-9893072,9498481,-8429631,-9893072,625112,18552,7526,8080772,7759253,165,0,117116,-4509502
(주)고영테크놀러지,98460,2010/09,66978694,45850826,10290299,22803464,21127867,12660735,19629495,16253031,0,0,0,0,5727972,47349199,20749117,50180185,11058593,16296298,13134770,13407165,3200567,191353,291028,2686500,2686500,866,33991,397854,2606127
(주)고영테크놀러지,98460,2011/09,85677403,60532467,13901329,29004746,25144936,16118317,19308854,16047981,0,0,0,0,0,66368549,25260235,60597824,13366095,20510489,16076502,16310604,4020939,330967,0,4260962,4260962,1125,0,549766,8825238
(주)고영테크놀러지,98460,2012/09,101453931,74288178,18554145,34158321,27165753,15465663,20385892,16385254,0,0,0,0,0,81068038,32834709,72542956,12033994,24881087,14156243,14310688,5284513,309818,0,4477067,4312944,1452,0,495935,4257193
(주)고영테크놀러지,98460,2013/09,120293071,93102855,17004020,41974094,27190216,14856431,23709841,17464082,0,0,0,0,0,96583230,37376084,78520079,11611172,28155914,12988081,13353475,0,0,0,4477817,4477067,0,0,0,7519654
(주)고영테크놀러지,98460,2014/09,139909050,105288405,18114825,46724538,34620646,19629330,29035993,23026805,0,0,0,0,0,110873057,46658167,100194307,15754371,33206447,20329693,18657455,0,0,0,6718226,4477817,0,0,0,18831714
(주)고영테크놀러지,98460,2015/09,157070980,121578278,14164755,59415869,35492702,19641221,27260212,21477950,0,0,0,0,0,129810768,42057662,102628800,19820778,39324687,21246450,23891027,7099057,576499,0,6809976,6718226,2436,893095,1182423,14058499
(주)고영테크놀러지,98460,2016/09,174434231,135553334,12794395,79361936,38880897,23074647,30512822,19712274,0,0,0,0,0,143921409,45535284,112445859,15707498,44840187,22070388,18063915,8814692,651792,0,6834476,6818976,2539,250756,1212388,2313431
(주)고영테크놀러지,98460,2017/09,200539235,159559290,15027878,112176060,40979945,23630705,39892364,28621418,0,0,0,0,0,160646871,53216388,137272926,23076956,53478377,30578161,27637876,9589367,661309,0,6837976,6834476,2600,420169,1384436,-4232263
(주)고영테크놀러지,98460,2018/09,279746130,218941503,21224642,118834136,60804627,31262582,54736014,40777253,0,0,0,0,0,225010116,67785840,166870315,32267728,64011618,35072857,41057143,9811163,861823,0,6843976,6842976,2991,1088494,1704473,10980690
(주)고영테크놀러지,98460,2019/09,298286645,241872218,21206302,121801669,56414427,32596556,49036390,32941522,0,0,0,0,0,249250256,62067067,159124739,32626890,65380126,31677546,41205216,8337383,1050246,74121,6846976,6843976,6642,180089,5686542,13567388
(주)고영테크놀러지,98460,2020/09,301035630,223449226,23218427,90035131,77586404,34539273,45334116,25359797,0,0,0,0,0,255701514,44439031,112870036,10885203,59571028,8859977,12802247,6933386,1198475,147923,6865476,6858976,7023,136805,5907824,28530485
(주)고영테크놀러지,98460,2021/09,359924696,270013862,28003922,119925663,89910834,36061553,79478065,40779356,0,0,0,0,0,280446631,67334653,175898177,34079615,73349075,35214448,43941078,8255700,1116944,99959,6865476,6865476,7915,206118,6056695,22531233
(주)골드앤에스,35290,2010/09,55986986,20086514,3369925,9821012,35900471,1222376,23958917,18327016,1000000,7266140,3000000,5000000,0,32028069,27812877,39059789,395363,10188627,1058285,304795,3454899,279603,834626,25829040,25829040,7960,76703,296786,6160797
(주)골드앤에스,35290,2011/09,46189271,19386284,3031676,8342720,26802987,1040762,23021132,17781050,0,12477869,3000000,0,0,23168138,25329539,36354484,1030516,9692612,1320142,997080,3268625,250012,813701,25829040,25829040,6313,117398,339359,5200378
(주)골드앤에스,35290,2012/09,50819286,27648287,2707766,14343074,23170998,987247,26139795,23286961,0,13936576,0,0,2999565,24679491,24497052,35411491,-888526,10122923,791516,-873986,3518480,241923,916449,28667040,25829040,5737,184029,309955,2505799
(주)골드앤에스,35290,2013/09,46995892,22929882,3315168,8896888,24066011,860970,23877307,18758392,0,13673188,2700000,0,0,23118585,20488145,29182401,-3144997,11179255,-2484999,-3663048,3776092,268620,796001,35819682,35819682,4601,1242042,284167,-2948250
(주)골드앤에스,35290,2014/09,29876959,15747791,3447631,7257969,14129168,565242,22454576,20219272,0,8682016,0,0,6082012,7422383,16090127,22917277,-4692626,7630230,-803080,-4730603,2564410,224037,0,5437609,35819682,3349,43611,218718,-347206
(주)골드앤에스,35290,2015/09,25317102,14170516,2758486,5477160,11146586,336697,7302353,4087082,0,0,2000000,250000,0,18014749,11265827,15570452,-5583079,4239500,65125,-5626192,1605782,213162,526446,9716771,6077692,2436,0,149239,1917913
(주)골드앤에스,35290,2016/09,19520630,9217228,2147435,5421204,10303402,190919,5920999,5181238,0,900000,0,2250000,0,13599632,7705329,12350579,672202,4407892,237358,847090,1378767,145810,122426,9852021,9852021,1527,80686,126354,718294
(주)골드앤에스,35290,2017/09,21746327,13308624,1602467,10288892,8437703,138136,4791157,4130610,0,2357000,0,0,0,16955170,6313164,10243871,-866574,4735163,-804456,-764133,1385842,0,110107,10601351,10017310,1182,111423,101899,-4886693
(주)골드앤에스,35290,2018/09,30157636,19873202,1075176,1644011,10284434,8917669,17989753,17443779,0,0,0,17100000,0,12167883,3382138,6702084,-3007985,7002868,-3682922,-3441173,1919459,0,576590,11086938,11086938,626,0,183392,-2333802
(주)골드앤에스,35290,2019/09,30621314,7259906,1774519,1249994,23361409,12307114,19117372,18065219,0,2000000,0,16000000,0,11503943,3760607,6183927,-10489799,6693456,-4270136,-10330866,1387685,309623,2675137,12850687,11380624,1208,17676,951242,-4966922
(주)골드앤에스,35290,2020/09,19110694,3957298,875433,650568,15153396,4756844,22180476,21978674,0,1574674,0,16303251,0,-3069782,1289722,3229088,-4274619,3720977,-1781610,-4258662,777143,248615,2362250,1285069,1285069,557,359009,376943,-565138
(주)골드앤에스,35290,2021/09,25492199,12576557,396308,1416582,12915642,2889496,10298813,3564963,0,0,5000000,0,0,15193386,5603855,8808291,556335,2600318,604118,579972,600092,213210,0,18111955,18111955,0,0,0,1298283
(주)골드퍼시픽,38530,2010/09,23145324,16517570,2105389,1572273,6627754,1730811,2215566,1944066,0,0,0,0,0,20929758,5584744,7258018,323129,1697579,-24305,323129,658094,3417,0,11177420,11177420,425,0,249236,-565262
(주)골드퍼시픽,38530,2011/09,27407800,13633971,3255263,980276,13773829,10388689,4719126,1701472,0,0,3000000,0,0,22688674,5170629,9062723,1746757,1788304,1520389,1746757,665969,4257,61191,11177420,11177420,1030,0,855638,2089980
(주)골드퍼시픽,38530,2012/09,28692681,17110552,5983311,4974360,11582129,9197789,5161178,1927995,0,0,3000000,0,0,23531503,5594606,8500682,1100102,1699964,1131962,1100102,646303,13977,197207,11452649,11177420,1620,71500,1437916,-2529356
(주)골드퍼시픽,38530,2013/09,33489670,20156778,7641790,5116968,13332892,7734821,12422842,7673122,300000,0,4025914,0,3456618,21066829,5090920,4440524,-3390721,2675890,-3326286,-3390721,842407,16478,368922,12379531,11590263,1922,143712,1490031,-3850511
(주)골드퍼시픽,38530,2014/09,31964096,15336482,4478706,6903123,16627614,6142017,18308994,11693683,0,5140000,0,0,0,13655103,6422432,3839070,-5242386,2077301,-4660663,-5242386,748928,35859,687312,13873132,12853464,1774,0,1437135,-1575587
(주)골드퍼시픽,38530,2015/09,28220816,12031118,2526485,7392799,16189697,2923489,8559499,3631446,104589,2200000,3200000,200000,201910,19661316,4782536,2858205,-6940966,3469188,-5393519,-6940966,449662,12261,482380,23318675,17553735,0,0,0,-5280333
(주)골드퍼시픽,38530,2016/09,30227161,16519486,1363326,9330242,13707675,2102033,11735208,3977701,0,0,0,0,0,18491952,10337077,11899467,-3701195,4635912,-3073523,-3701195,1541815,25488,318538,26934777,26516141,1022,0,810660,-6132823
(주)골드퍼시픽,38530,2017/09,26834526,18219681,198434,5022564,8614844,1258718,20165767,18599170,0,150000,0,0,16617062,6668759,7670464,8716147,-434145,852261,193422,-434145,289965,10460,752786,3327857,29256758,77,0,76778,-1263705
(주)골드퍼시픽,38530,2018/09,32239703,16462133,736333,2985115,15777570,178252,16670644,10011739,5440000,0,1120000,9200000,150000,15569059,2627864,6102994,-241978,3311102,164028,-241978,826886,30194,1114092,4568172,3327857,153,13661,153139,-863556
(주)골드퍼시픽,38530,2019/09,80467597,51815292,1045280,1183090,28652304,695790,32807184,32145213,0,0,0,33600000,0,47660413,988693,2752394,-4777514,4092359,-2328658,-4777514,1152723,4978,2260582,16896736,8568172,268,566182,267878,-730506
(주)골드퍼시픽,38530,2020/09,67110398,33775277,4237858,2304293,33335121,826234,34776523,34550188,0,1000000,0,32500000,0,32333875,6691240,10208340,-11150431,3763833,-246734,-11150431,1358811,6947,3461901,25635944,16929480,480,0,392707,853111
(주)골드퍼시픽,38530,2021/09,84893449,57492167,2572910,1301093,27401282,910041,13609052,13215394,0,0,0,10000000,0,71284397,5889811,7871605,-10552490,4330461,-2348668,-10552490,1213782,124962,1371144,41633765,33098623,458,206146,368767,1138882
(주)골프존,215000,2015/09,165519491,59073571,2153960,13819665,106445920,77300891,68648210,50344926,15000000,20000000,0,0,0,96871281,42231956,127759109,25070994,52616136,32911018,31366234,4255445,681632,509738,3137708,0,4363,254908,2630191,32874715
(주)골프존,215000,2016/09,175386209,77799289,8583397,17085300,97586921,69900072,67509886,56815337,8333300,26666700,0,0,0,107876323,58002269,150005870,27903110,57972735,34030866,32782841,4203745,507394,562887,3137708,3137708,5056,169737,2621854,27244109
(주)골프존,215000,2017/09,233836103,136930149,9151460,18643044,96905954,66450233,59435867,51914041,4999980,28333320,0,0,0,174400236,46594169,131886418,68549608,57998860,27293388,41117064,5008753,740941,533982,3137708,3137708,3638,130444,1769484,69620583
(주)골프존,215000,2018/09,259908733,149548542,10628423,24850563,110360191,76841356,64661953,54915428,6666660,23333320,0,0,0,195246780,52689233,138742052,19473327,61180638,24872181,24508214,9382668,979024,553555,3137708,3137708,4018,344492,2231089,23515147
(주)골프존,215000,2019/09,297316404,100238842,6682263,25428243,197077563,96280711,87167041,53730886,0,1666660,0,0,0,210149363,71818956,181730045,24328300,74724623,35186466,33319128,14073871,1556069,598697,3137708,3137708,10970,0,8757677,37530085
(주)골프존,215000,2020/09,333828894,94306909,8012232,22790130,239521985,108639947,108842011,62670696,0,0,0,0,0,224986884,85072614,213446384,32502245,82601995,45771775,42063640,14894418,1141876,912564,3137708,3137708,21013,445250,18690066,62630323
(주)골프존,215000,2021/09,422980925,184628517,15403891,34207257,238352408,109805560,136474731,91494628,0,0,0,0,0,286506194,118070445,309992665,72392658,96440430,95481790,95470055,16789508,1374411,908568,3137708,3137708,23572,249636,21478536,93142241
(주)골프존뉴딘홀딩스,121440,2011/09,367578104,263870012,2925301,9708220,103708093,48753014,18566914,15276412,0,0,0,0,0,349011190,77389210,156974871,33805873,36481245,44152624,36254800,7980444,521556,0,6141512,5141512,2001,101841,1002838,33978100
(주)골프존뉴딘홀딩스,121440,2012/09,506402691,259719251,14980709,15910126,246683441,133890108,105874696,103588280,0,72000000,0,0,0,400527995,88924495,204988885,61578928,58664042,57173413,68898359,12842891,671135,819876,6141512,6141512,4545,158809,3189445,54825450
(주)골프존뉴딘홀딩스,121440,2013/09,578690323,309498504,28889709,16450673,269191819,128183457,107254728,104670501,0,59000000,0,0,0,471435594,114531953,252795379,48178524,73966779,64296647,62807364,11744740,807679,1651775,18424535,6141512,6071,324664,4148120,51356555
(주)골프존뉴딘홀딩스,121440,2014/09,576514682,195366822,33470872,13983192,381147860,168080869,110549698,107302165,0,49000000,0,0,0,465964984,133726502,306667315,55822940,81007639,91933174,73563312,10648689,824130,1193523,18424535,18424535,7161,291135,4876346,22256409
(주)골프존뉴딘홀딩스,121440,2015/09,588932446,51107855,507185,3126224,537824591,105128048,35652770,9621999,24000000,3105000,0,0,0,553279676,7704509,24556498,891462809,27482163,-10630174,-5726322,5979369,1091694,493573,21418409,18424535,5469,111189,4125021,-18365778
(주)골프존뉴딘홀딩스,121440,2016/09,581836579,54177791,0,4258064,527658789,98225495,53341041,12108357,40000000,7000000,0,0,0,528495538,387155,21601310,1701928,23266862,-2052706,1211398,6785921,669072,928982,21418409,21418409,3976,2747,2816323,6334495
(주)골프존뉴딘홀딩스,121440,2017/09,553075295,49715472,0,2867560,503359823,93946646,55519088,37522402,16000000,9300000,0,0,24000000,497556207,559715,18586469,-4200224,22363844,-4337090,-3702086,6667739,802862,1029647,21418409,21418409,4242,2879,2943307,490086
(주)골프존뉴딘홀딩스,121440,2018/09,525905513,67300953,0,3672616,458604561,86689275,56027181,54424524,0,9300000,0,0,40000000,469878333,546517,16928474,-5193303,19591754,-3209798,-2846406,4926964,714570,1091914,21418409,21418409,3750,3850,2479810,2179919
