,거래소코드,회계년도,y,예측
2592,217330,2020,0.0,0.0
2593,51170,2011,0.0,0.0
2594,51170,2012,0.0,0.0
2595,51170,2013,0.0,0.0
2596,51170,2014,0.0,1.0
2597,51170,2015,0.0,1.0
2598,51170,2016,0.0,1.0
2599,51170,2017,1.0,1.0
2600,122800,2012,0.0,0.0
2601,122800,2013,0.0,0.0
2602,122800,2014,0.0,1.0
2603,122800,2015,0.0,0.0
2604,122800,2016,0.0,0.0
2605,122800,2017,1.0,1.0
2606,122800,2018,1.0,1.0
2607,208640,2017,0.0,0.0
2608,208640,2018,0.0,1.0
2609,208640,2019,0.0,0.0
2610,208640,2020,0.0,1.0
2611,222420,2017,0.0,0.0
2612,222420,2018,0.0,0.0
2613,222420,2019,0.0,0.0
2614,222420,2020,0.0,0.0
2615,37760,2011,0.0,1.0
2616,37760,2012,1.0,1.0
2617,37760,2013,0.0,0.0
2618,37760,2014,0.0,0.0
2619,37760,2015,0.0,0.0
2620,37760,2016,0.0,0.0
2621,37760,2017,0.0,0.0
2622,37760,2018,0.0,1.0
2623,37760,2019,0.0,0.0
2624,37760,2020,0.0,0.0
2625,99320,2011,0.0,0.0
2626,99320,2012,0.0,0.0
2627,99320,2013,0.0,0.0
2628,99320,2014,0.0,0.0
2629,99320,2015,0.0,0.0
2630,99320,2016,0.0,0.0
2631,99320,2017,0.0,0.0
2632,99320,2018,0.0,0.0
2633,99320,2019,0.0,0.0
2634,99320,2020,0.0,0.0
2635,49960,2011,0.0,0.0
2636,49960,2012,0.0,0.0
2637,49960,2013,0.0,0.0
2638,49960,2014,0.0,0.0
2639,49960,2015,0.0,0.0
2640,49960,2016,0.0,0.0
2641,49960,2017,0.0,0.0
2642,49960,2018,0.0,0.0
2643,49960,2019,0.0,0.0
2644,49960,2020,0.0,1.0
2645,50890,2011,0.0,1.0
2646,50890,2012,0.0,0.0
2647,50890,2013,0.0,1.0
2648,50890,2014,0.0,0.0
2649,50890,2015,0.0,0.0
2650,50890,2016,0.0,1.0
2651,50890,2017,0.0,1.0
2652,50890,2018,0.0,1.0
2653,50890,2019,0.0,0.0
2654,50890,2020,0.0,0.0
2655,99830,2012,0.0,0.0
2656,99830,2013,0.0,1.0
2657,99830,2014,0.0,1.0
2658,99830,2015,0.0,1.0
2659,99830,2016,0.0,0.0
2660,99830,2017,1.0,1.0
2661,66790,2011,0.0,0.0
2662,66790,2012,0.0,0.0
2663,66790,2013,0.0,1.0
2664,66790,2014,0.0,1.0
2665,66790,2015,0.0,0.0
2666,66790,2016,0.0,1.0
2667,66790,2017,0.0,0.0
2668,66790,2018,1.0,0.0
2669,66790,2019,1.0,0.0
2670,66790,2020,0.0,0.0
2671,32040,2011,0.0,1.0
2672,32040,2012,0.0,0.0
2673,32040,2013,0.0,1.0
2674,32040,2014,0.0,1.0
2675,32040,2015,0.0,1.0
2676,32040,2016,0.0,1.0
2677,32040,2017,1.0,1.0
2678,39530,2011,0.0,0.0
2679,39530,2012,1.0,1.0
2680,39530,2013,0.0,0.0
2681,39530,2014,0.0,0.0
2682,65770,2011,0.0,1.0
2683,65770,2012,0.0,0.0
2684,65770,2013,0.0,1.0
2685,65770,2014,0.0,1.0
2686,65770,2015,0.0,1.0
2687,65770,2016,1.0,1.0
2688,65770,2017,0.0,1.0
2689,65770,2018,0.0,0.0
2690,65770,2019,0.0,1.0
2691,65770,2020,0.0,0.0
2692,83660,2011,0.0,0.0
2693,83660,2012,0.0,1.0
2694,83660,2013,0.0,1.0
2695,83660,2014,0.0,1.0
2696,83660,2015,0.0,0.0
2697,83660,2016,0.0,1.0
2698,83660,2017,0.0,1.0
2699,83660,2018,0.0,0.0
2700,83660,2019,1.0,1.0
2701,83660,2020,1.0,0.0
2702,115530,2013,0.0,0.0
2703,115530,2014,0.0,1.0
2704,115530,2015,0.0,1.0
2705,115530,2016,0.0,1.0
2706,115530,2017,1.0,1.0
2707,115530,2018,1.0,1.0
2708,115530,2019,1.0,1.0
2709,115530,2020,1.0,1.0
2710,37340,2011,0.0,1.0
2711,37340,2012,0.0,0.0
2712,37340,2013,0.0,1.0
2713,37340,2014,0.0,1.0
2714,37340,2015,0.0,0.0
2715,225330,2017,0.0,0.0
2716,225330,2018,0.0,0.0
2717,225330,2019,0.0,1.0
2718,225330,2020,0.0,0.0
2719,115480,2013,0.0,1.0
2720,115480,2014,0.0,0.0
2721,115480,2015,0.0,0.0
2722,115480,2016,0.0,0.0
2723,115480,2017,0.0,0.0
2724,115480,2018,0.0,0.0
2725,115480,2019,0.0,0.0
2726,115480,2020,0.0,1.0
2727,56340,2011,0.0,1.0
2728,56340,2012,0.0,1.0
2729,56340,2013,0.0,1.0
2730,35760,2011,0.0,0.0
2731,35760,2012,0.0,0.0
2732,35760,2013,0.0,0.0
2733,35760,2014,0.0,0.0
2734,35760,2015,0.0,0.0
2735,35760,2016,0.0,0.0
2736,35760,2017,0.0,0.0
2737,35760,2018,0.0,0.0
2738,35760,2019,0.0,0.0
2739,35760,2020,0.0,0.0
2740,96530,2011,0.0,0.0
2741,96530,2012,0.0,0.0
2742,96530,2013,0.0,0.0
2743,96530,2014,0.0,0.0
2744,96530,2015,0.0,0.0
2745,96530,2016,0.0,0.0
2746,96530,2017,0.0,1.0
2747,96530,2018,0.0,1.0
2748,96530,2019,0.0,0.0
2749,96530,2020,0.0,0.0
2750,60590,2011,0.0,0.0
2751,60590,2012,0.0,0.0
2752,60590,2013,0.0,0.0
2753,60590,2014,0.0,0.0
2754,60590,2015,0.0,0.0
2755,60590,2016,0.0,0.0
2756,60590,2017,0.0,1.0
2757,60590,2018,0.0,0.0
2758,60590,2019,0.0,1.0
2759,60590,2020,0.0,0.0
2760,50470,2011,1.0,1.0
2761,88960,2011,1.0,1.0
2762,260930,2019,0.0,0.0
2763,260930,2020,0.0,1.0
2764,13990,2011,0.0,0.0
2765,13990,2012,0.0,1.0
2766,13990,2013,0.0,0.0
2767,13990,2014,0.0,1.0
2768,13990,2015,0.0,0.0
2769,13990,2016,0.0,0.0
2770,13990,2017,0.0,1.0
2771,13990,2018,0.0,1.0
2772,13990,2019,0.0,1.0
2773,13990,2020,0.0,1.0
2774,123860,2012,0.0,0.0
2775,123860,2013,0.0,0.0
2776,123860,2014,0.0,0.0
2777,123860,2015,0.0,0.0
2778,123860,2016,0.0,0.0
2779,123860,2017,0.0,1.0
2780,123860,2018,0.0,1.0
2781,123860,2019,0.0,0.0
2782,123860,2020,0.0,1.0
2783,25980,2011,0.0,1.0
2784,25980,2012,0.0,1.0
2785,25980,2013,0.0,0.0
2786,25980,2014,0.0,0.0
2787,25980,2015,0.0,0.0
2788,25980,2016,0.0,0.0
2789,25980,2017,0.0,0.0
2790,25980,2018,0.0,0.0
2791,25980,2019,0.0,0.0
2792,25980,2020,0.0,0.0
2793,41060,2011,0.0,0.0
2794,41060,2012,0.0,0.0
2795,41060,2013,1.0,0.0
2796,58220,2011,0.0,0.0
2797,58220,2012,0.0,1.0
2798,58220,2013,0.0,1.0
2799,58220,2014,0.0,1.0
2800,58220,2015,0.0,0.0
2801,58220,2016,0.0,1.0
2802,58220,2017,0.0,1.0
2803,58220,2018,0.0,1.0
2804,58220,2019,0.0,1.0
2805,58220,2020,1.0,1.0
2806,125210,2020,0.0,1.0
2807,52710,2011,0.0,1.0
2808,52710,2012,0.0,0.0
2809,52710,2013,0.0,0.0
2810,52710,2014,0.0,0.0
2811,52710,2015,0.0,0.0
2812,52710,2016,0.0,1.0
2813,52710,2017,0.0,0.0
2814,52710,2018,0.0,0.0
2815,52710,2019,0.0,0.0
2816,52710,2020,0.0,0.0
2817,74430,2011,0.0,0.0
2818,74430,2012,0.0,1.0
2819,74430,2013,0.0,1.0
2820,74430,2014,0.0,1.0
2821,74430,2015,0.0,1.0
2822,74430,2016,0.0,0.0
2823,74430,2017,0.0,1.0
2824,74430,2018,0.0,0.0
2825,74430,2019,0.0,0.0
2826,74430,2020,0.0,1.0
2827,83930,2011,0.0,0.0
2828,83930,2012,0.0,1.0
2829,83930,2013,0.0,1.0
2830,83930,2014,0.0,0.0
2831,83930,2015,0.0,0.0
2832,83930,2016,0.0,0.0
2833,83930,2017,0.0,0.0
2834,83930,2018,0.0,0.0
2835,83930,2019,0.0,1.0
2836,83930,2020,0.0,0.0
2837,149950,2014,0.0,0.0
2838,149950,2015,0.0,0.0
2839,149950,2016,0.0,0.0
2840,149950,2017,0.0,0.0
2841,149950,2018,0.0,0.0
2842,149950,2019,0.0,0.0
2843,149950,2020,0.0,0.0
2844,50860,2011,0.0,0.0
2845,50860,2012,0.0,0.0
2846,50860,2013,0.0,0.0
2847,50860,2014,0.0,0.0
2848,50860,2015,0.0,0.0
2849,50860,2016,0.0,0.0
2850,50860,2017,0.0,0.0
2851,50860,2018,0.0,1.0
2852,50860,2019,0.0,0.0
2853,50860,2020,0.0,0.0
2854,246720,2017,0.0,1.0
2855,246720,2018,0.0,1.0
2856,246720,2019,0.0,1.0
2857,246720,2020,0.0,1.0
2858,67390,2015,0.0,0.0
2859,67390,2016,0.0,0.0
2860,67390,2017,0.0,0.0
2861,67390,2018,0.0,0.0
2862,67390,2019,0.0,0.0
2863,67390,2020,0.0,1.0
2864,127710,2016,0.0,0.0
2865,127710,2017,0.0,0.0
2866,127710,2018,0.0,0.0
2867,127710,2019,0.0,0.0
2868,127710,2020,0.0,0.0
2869,52810,2011,1.0,1.0
2870,227610,2018,0.0,0.0
2871,227610,2019,0.0,0.0
2872,227610,2020,0.0,1.0
2873,143160,2012,0.0,0.0
2874,143160,2013,0.0,0.0
2875,143160,2014,0.0,0.0
2876,143160,2015,0.0,0.0
2877,143160,2016,0.0,0.0
2878,143160,2017,0.0,1.0
2879,143160,2018,0.0,0.0
2880,143160,2019,0.0,1.0
2881,143160,2020,0.0,0.0
2882,54800,2011,0.0,1.0
2883,54800,2012,0.0,0.0
2884,54800,2013,0.0,0.0
2885,54800,2014,0.0,0.0
2886,54800,2015,0.0,1.0
2887,54800,2016,0.0,0.0
2888,54800,2017,0.0,1.0
2889,54800,2018,0.0,0.0
2890,54800,2019,0.0,0.0
2891,54800,2020,0.0,1.0
2892,78780,2011,0.0,0.0
2893,78780,2012,0.0,0.0
2894,78780,2013,0.0,1.0
2895,78780,2014,0.0,1.0
2896,78780,2015,1.0,1.0
2897,99190,2013,0.0,0.0
2898,99190,2014,0.0,0.0
2899,99190,2015,0.0,0.0
2900,99190,2016,0.0,0.0
2901,99190,2017,0.0,0.0
2902,99190,2018,0.0,0.0
2903,99190,2019,0.0,0.0
2904,99190,2020,0.0,0.0
2905,289010,2020,0.0,0.0
2906,40910,2011,0.0,0.0
2907,40910,2012,0.0,0.0
2908,40910,2013,0.0,0.0
2909,40910,2014,0.0,1.0
2910,40910,2015,0.0,1.0
2911,40910,2017,0.0,0.0
2912,40910,2018,0.0,1.0
2913,40910,2019,0.0,1.0
2914,40910,2020,0.0,0.0
2915,52860,2011,0.0,0.0
2916,52860,2012,0.0,1.0
2917,52860,2013,0.0,1.0
2918,52860,2014,0.0,1.0
2919,52860,2015,0.0,1.0
2920,52860,2016,1.0,1.0
2921,52860,2017,0.0,0.0
2922,52860,2018,0.0,0.0
2923,52860,2019,0.0,0.0
2924,52860,2020,0.0,1.0
2925,95340,2011,0.0,0.0
2926,95340,2012,0.0,0.0
2927,95340,2013,0.0,0.0
2928,95340,2014,0.0,0.0
2929,95340,2015,0.0,0.0
2930,95340,2016,0.0,1.0
2931,95340,2017,0.0,0.0
2932,95340,2018,0.0,0.0
2933,95340,2019,0.0,1.0
2934,95340,2020,0.0,0.0
2935,69920,2011,0.0,0.0
2936,69920,2012,0.0,1.0
2937,69920,2013,0.0,1.0
2938,69920,2014,0.0,1.0
2939,69920,2015,0.0,0.0
2940,69920,2016,0.0,0.0
2941,69920,2017,0.0,1.0
2942,69920,2018,0.0,1.0
2943,69920,2019,0.0,1.0
2944,69920,2020,0.0,1.0
2945,38880,2011,0.0,1.0
2946,38880,2012,0.0,1.0
2947,38880,2013,1.0,1.0
2948,38880,2014,1.0,1.0
2949,38880,2015,0.0,0.0
2950,38880,2016,0.0,1.0
2951,38880,2017,0.0,1.0
2952,38880,2018,0.0,1.0
2953,38880,2019,0.0,0.0
2954,38880,2020,0.0,1.0
2955,101390,2011,0.0,1.0
2956,101390,2012,0.0,0.0
2957,101390,2013,0.0,1.0
2958,101390,2014,0.0,1.0
2959,101390,2015,0.0,1.0
2960,101390,2016,0.0,1.0
2961,101390,2017,0.0,0.0
2962,101390,2018,0.0,1.0
2963,101390,2019,0.0,1.0
2964,101390,2020,0.0,1.0
2965,52220,2011,0.0,0.0
2966,52220,2012,0.0,0.0
2967,52220,2013,0.0,0.0
2968,52220,2014,0.0,0.0
2969,52220,2015,0.0,0.0
2970,52220,2016,0.0,0.0
2971,52220,2017,0.0,0.0
2972,52220,2018,0.0,0.0
2973,52220,2019,0.0,0.0
2974,52220,2020,0.0,0.0
2975,226350,2016,0.0,0.0
2976,226350,2017,0.0,1.0
2977,226350,2018,0.0,1.0
2978,226350,2019,1.0,0.0
2979,226350,2020,1.0,1.0
2980,78860,2011,1.0,1.0
2981,78860,2012,0.0,0.0
2982,78860,2013,0.0,1.0
2983,78860,2014,0.0,1.0
2984,78860,2015,0.0,0.0
2985,78860,2016,0.0,1.0
2986,78860,2017,0.0,0.0
2987,78860,2018,0.0,0.0
2988,78860,2019,0.0,0.0
2989,78860,2020,0.0,0.0
2990,90150,2011,0.0,0.0
2991,90150,2012,0.0,0.0
2992,90150,2013,0.0,0.0
2993,90150,2014,0.0,1.0
2994,90150,2015,0.0,1.0
2995,90150,2016,0.0,1.0
2996,90150,2017,0.0,0.0
2997,90150,2018,0.0,1.0
2998,90150,2019,0.0,1.0
2999,90150,2020,0.0,0.0
3000,123010,2017,0.0,1.0
3001,123010,2018,0.0,1.0
3002,123010,2019,0.0,1.0
3003,123010,2020,0.0,1.0
3004,31310,2011,0.0,0.0
3005,31310,2012,0.0,0.0
3006,31310,2013,0.0,0.0
3007,31310,2014,0.0,0.0
3008,31310,2015,0.0,0.0
3009,31310,2016,0.0,0.0
3010,31310,2017,0.0,0.0
3011,31310,2018,0.0,0.0
3012,31310,2019,0.0,1.0
3013,31310,2020,0.0,0.0
3014,59100,2011,0.0,0.0
3015,59100,2012,0.0,1.0
3016,59100,2013,0.0,1.0
3017,59100,2014,0.0,1.0
3018,59100,2015,0.0,0.0
3019,59100,2016,0.0,0.0
3020,59100,2017,0.0,1.0
3021,59100,2018,0.0,1.0
3022,59100,2019,0.0,1.0
3023,59100,2020,0.0,0.0
3024,52770,2011,0.0,1.0
3025,52770,2012,0.0,1.0
3026,52770,2013,0.0,1.0
3027,52770,2014,0.0,1.0
3028,52770,2015,0.0,1.0
3029,52770,2016,0.0,1.0
3030,52770,2017,0.0,1.0
3031,52770,2018,1.0,1.0
3032,52770,2019,1.0,1.0
3033,52770,2020,1.0,1.0
3034,124500,2017,0.0,1.0
3035,124500,2018,0.0,1.0
3036,124500,2019,0.0,0.0
3037,124500,2020,0.0,1.0
3038,99520,2011,0.0,0.0
3039,99520,2012,0.0,0.0
3040,99520,2013,0.0,0.0
3041,99520,2014,0.0,1.0
3042,99520,2015,0.0,1.0
3043,99520,2016,0.0,1.0
3044,99520,2017,0.0,1.0
3045,99520,2018,0.0,1.0
3046,99520,2019,0.0,0.0
3047,99520,2020,0.0,1.0
3048,53810,2011,0.0,1.0
3049,53810,2012,1.0,1.0
3050,53810,2013,1.0,1.0
3051,53810,2014,1.0,1.0
3052,53810,2015,1.0,1.0
3053,40740,2011,0.0,1.0
3054,32080,2011,0.0,0.0
3055,32080,2012,0.0,1.0
3056,32080,2013,0.0,1.0
3057,32080,2014,0.0,1.0
3058,32080,2015,0.0,1.0
3059,32080,2016,0.0,0.0
3060,32080,2017,0.0,1.0
3061,32080,2018,1.0,0.0
3062,32080,2019,0.0,0.0
3063,32080,2020,0.0,0.0
3064,59120,2015,0.0,0.0
3065,59120,2016,0.0,0.0
3066,59120,2017,0.0,0.0
3067,59120,2018,0.0,0.0
3068,59120,2019,0.0,1.0
3069,59120,2020,0.0,0.0
3070,13780,2011,1.0,1.0
3071,13780,2012,1.0,1.0
3072,67160,2011,0.0,1.0
3073,67160,2012,0.0,0.0
3074,67160,2013,0.0,0.0
3075,67160,2014,0.0,0.0
3076,67160,2015,0.0,0.0
3077,67160,2016,0.0,0.0
3078,67160,2017,0.0,0.0
3079,67160,2018,0.0,0.0
3080,67160,2019,0.0,0.0
3081,67160,2020,0.0,0.0
3082,53800,2011,0.0,0.0
3083,53800,2012,0.0,0.0
3084,53800,2013,0.0,0.0
3085,53800,2014,0.0,0.0
3086,53800,2015,0.0,0.0
3087,53800,2016,0.0,0.0
3088,53800,2017,0.0,0.0
3089,53800,2018,0.0,0.0
3090,53800,2019,0.0,0.0
3091,53800,2020,0.0,0.0
3092,65660,2014,0.0,1.0
3093,65660,2015,0.0,0.0
3094,65660,2016,0.0,0.0
3095,65660,2017,0.0,0.0
3096,65660,2018,0.0,1.0
3097,65660,2019,0.0,1.0
3098,65660,2020,0.0,1.0
3099,25970,2011,1.0,1.0
3100,297570,2020,0.0,0.0
3101,46430,2012,1.0,1.0
3102,96610,2011,0.0,0.0
3103,96610,2012,0.0,0.0
3104,96610,2013,0.0,0.0
3105,96610,2014,0.0,0.0
3106,96610,2015,0.0,0.0
3107,96610,2016,0.0,0.0
3108,96610,2017,0.0,0.0
3109,96610,2018,0.0,0.0
3110,96610,2019,0.0,0.0
3111,96610,2020,0.0,1.0
3112,61040,2011,0.0,0.0
3113,61040,2012,0.0,0.0
3114,61040,2013,0.0,1.0
3115,61040,2014,0.0,1.0
3116,61040,2015,0.0,0.0
3117,61040,2016,0.0,1.0
3118,61040,2017,0.0,0.0
3119,61040,2018,0.0,1.0
3120,61040,2019,0.0,0.0
3121,61040,2020,0.0,1.0
3122,148250,2017,0.0,0.0
3123,148250,2018,0.0,0.0
3124,148250,2019,0.0,0.0
3125,148250,2020,0.0,0.0
3126,196170,2016,0.0,1.0
3127,196170,2017,0.0,1.0
3128,196170,2018,0.0,0.0
3129,196170,2019,0.0,0.0
3130,196170,2020,0.0,0.0
3131,123750,2012,0.0,1.0
3132,123750,2013,0.0,0.0
3133,123750,2014,0.0,0.0
3134,123750,2015,0.0,1.0
3135,123750,2016,0.0,0.0
3136,123750,2017,0.0,1.0
3137,123750,2018,0.0,1.0
3138,123750,2019,1.0,1.0
3139,123750,2020,1.0,0.0
3140,85810,2014,0.0,0.0
3141,85810,2015,0.0,0.0
3142,85810,2016,0.0,0.0
3143,85810,2017,0.0,0.0
3144,85810,2018,0.0,0.0
3145,85810,2019,0.0,1.0
3146,85810,2020,0.0,0.0
3147,117670,2011,0.0,0.0
3148,117670,2012,0.0,0.0
3149,117670,2013,0.0,1.0
3150,117670,2014,0.0,0.0
3151,117670,2015,0.0,0.0
3152,117670,2016,0.0,0.0
3153,117670,2017,1.0,1.0
3154,117670,2018,0.0,1.0
3155,117670,2019,0.0,1.0
3156,117670,2020,0.0,1.0
3157,205500,2016,0.0,0.0
3158,205500,2017,0.0,0.0
3159,205500,2018,0.0,0.0
3160,205500,2019,1.0,1.0
3161,205500,2020,1.0,1.0
3162,52790,2011,0.0,0.0
3163,52790,2012,0.0,0.0
3164,52790,2013,0.0,0.0
3165,52790,2014,0.0,0.0
3166,52790,2015,0.0,0.0
3167,52790,2016,0.0,0.0
3168,52790,2017,0.0,0.0
3169,52790,2018,0.0,0.0
3170,52790,2019,0.0,0.0
3171,52790,2020,0.0,0.0
3172,290740,2019,0.0,0.0
3173,290740,2020,0.0,0.0
3174,238090,2018,0.0,0.0
3175,238090,2019,0.0,1.0
3176,238090,2020,0.0,0.0
3177,92600,2011,0.0,0.0
3178,92600,2012,0.0,0.0
3179,92600,2013,0.0,1.0
3180,92600,2014,0.0,1.0
3181,92600,2015,0.0,0.0
3182,92600,2016,0.0,0.0
3183,92600,2017,0.0,1.0
3184,92600,2018,0.0,0.0
3185,92600,2019,0.0,0.0
3186,92600,2020,0.0,1.0
3187,255440,2018,0.0,0.0
3188,255440,2019,0.0,0.0
3189,255440,2020,0.0,0.0
3190,30960,2011,0.0,0.0
3191,30960,2012,0.0,0.0
3192,30960,2013,0.0,1.0
3193,30960,2014,0.0,0.0
3194,30960,2015,0.0,1.0
3195,30960,2016,0.0,1.0
3196,30960,2017,0.0,0.0
3197,30960,2018,0.0,0.0
3198,30960,2019,0.0,1.0
3199,30960,2020,0.0,0.0
3200,263540,2018,0.0,0.0
3201,263540,2019,0.0,1.0
3202,263540,2020,1.0,1.0
3203,238120,2018,0.0,1.0
3204,238120,2019,0.0,0.0
3205,238120,2020,0.0,0.0
3206,19990,2011,0.0,0.0
3207,19990,2012,0.0,0.0
3208,19990,2013,0.0,0.0
3209,19990,2014,0.0,0.0
3210,19990,2015,0.0,0.0
3211,19990,2016,0.0,0.0
3212,19990,2017,0.0,0.0
3213,19990,2018,0.0,0.0
3214,19990,2019,0.0,1.0
3215,19990,2020,0.0,0.0
3216,9010,2011,0.0,1.0
3217,9010,2012,1.0,1.0
3218,217480,2017,0.0,0.0
3219,217480,2018,0.0,0.0
3220,217480,2019,0.0,0.0
3221,217480,2020,0.0,1.0
3222,121890,2011,0.0,1.0
3223,121890,2012,0.0,0.0
3224,121890,2013,0.0,1.0
3225,121890,2014,0.0,0.0
3226,121890,2015,0.0,1.0
3227,121890,2016,0.0,0.0
3228,121890,2017,0.0,1.0
3229,121890,2018,0.0,1.0
3230,121890,2019,0.0,1.0
3231,121890,2020,1.0,1.0
3232,30270,2011,0.0,1.0
3233,30270,2012,0.0,1.0
3234,30270,2013,0.0,1.0
3235,30270,2014,0.0,1.0
3236,30270,2015,0.0,1.0
3237,30270,2016,0.0,1.0
3238,30270,2017,0.0,1.0
3239,30270,2018,1.0,1.0
3240,30270,2019,1.0,1.0
3241,46140,2011,0.0,0.0
3242,46140,2012,0.0,0.0
3243,46140,2013,0.0,0.0
3244,46140,2014,0.0,0.0
3245,46140,2015,0.0,0.0
3246,46140,2016,0.0,0.0
3247,46140,2017,0.0,0.0
3248,46140,2018,0.0,0.0
3249,46140,2019,0.0,0.0
3250,46140,2020,0.0,0.0
3251,37630,2011,0.0,0.0
3252,37630,2012,0.0,0.0
3253,42110,2012,0.0,0.0
3254,42110,2013,0.0,0.0
3255,42110,2014,0.0,0.0
3256,42110,2015,0.0,0.0
3257,42110,2016,0.0,0.0
3258,42110,2017,0.0,0.0
3259,42110,2018,0.0,0.0
3260,42110,2019,0.0,0.0
3261,42110,2020,0.0,0.0
3262,65420,2011,1.0,0.0
3263,65420,2012,0.0,0.0
3264,65420,2013,0.0,0.0
3265,65420,2014,0.0,1.0
3266,65420,2015,0.0,1.0
3267,65420,2016,0.0,1.0
3268,65420,2017,0.0,0.0
3269,65420,2018,0.0,0.0
3270,103230,2011,0.0,1.0
3271,103230,2012,0.0,1.0
3272,103230,2013,0.0,1.0
3273,103230,2014,0.0,1.0
3274,103230,2015,0.0,1.0
3275,103230,2016,0.0,1.0
3276,103230,2017,0.0,1.0
3277,103230,2018,0.0,1.0
3278,103230,2019,0.0,1.0
3279,103230,2020,1.0,1.0
3280,101490,2011,0.0,0.0
3281,101490,2012,0.0,0.0
3282,101490,2013,0.0,0.0
3283,101490,2014,0.0,1.0
3284,101490,2015,0.0,0.0
3285,101490,2016,0.0,0.0
3286,101490,2017,0.0,0.0
3287,101490,2018,0.0,0.0
3288,101490,2019,0.0,0.0
3289,101490,2020,0.0,0.0
3290,950180,2020,0.0,0.0
3291,95910,2011,0.0,1.0
3292,95910,2012,0.0,0.0
3293,95910,2013,0.0,0.0
3294,95910,2014,0.0,0.0
3295,95910,2015,0.0,1.0
3296,95910,2016,0.0,0.0
3297,95910,2017,0.0,0.0
3298,95910,2018,0.0,1.0
3299,95910,2019,0.0,0.0
3300,95910,2020,0.0,1.0
3301,275630,2019,0.0,1.0
3302,275630,2020,0.0,0.0
3303,36500,2011,0.0,1.0
3304,36500,2012,0.0,0.0
3305,36500,2013,0.0,0.0
3306,36500,2014,0.0,1.0
3307,36500,2015,0.0,1.0
3308,36500,2016,1.0,1.0
3309,31330,2011,0.0,1.0
3310,31330,2012,0.0,0.0
3311,31330,2013,0.0,1.0
3312,31330,2014,0.0,1.0
3313,31330,2015,0.0,1.0
3314,31330,2016,0.0,1.0
3315,31330,2017,0.0,1.0
3316,31330,2018,0.0,1.0
3317,31330,2019,0.0,0.0
3318,31330,2020,0.0,0.0
3319,60540,2011,0.0,1.0
3320,60540,2012,0.0,0.0
3321,60540,2013,0.0,0.0
3322,60540,2014,0.0,1.0
3323,60540,2015,0.0,0.0
3324,60540,2016,0.0,0.0
3325,60540,2017,0.0,0.0
3326,60540,2018,0.0,0.0
3327,60540,2019,0.0,0.0
3328,60540,2020,0.0,1.0
3329,112240,2013,0.0,1.0
3330,112240,2014,0.0,1.0
3331,112240,2015,0.0,0.0
3332,112240,2016,0.0,1.0
3333,112240,2017,1.0,1.0
3334,112240,2018,0.0,1.0
3335,112240,2019,1.0,1.0
3336,56190,2011,0.0,0.0
3337,56190,2012,0.0,0.0
3338,56190,2013,0.0,0.0
3339,56190,2014,0.0,1.0
3340,56190,2015,0.0,0.0
3341,56190,2016,0.0,0.0
3342,56190,2017,0.0,0.0
3343,56190,2018,0.0,1.0
3344,56190,2019,0.0,0.0
3345,56190,2020,0.0,0.0
3346,36540,2011,0.0,0.0
3347,36540,2012,0.0,0.0
3348,36540,2013,0.0,1.0
3349,36540,2014,0.0,1.0
3350,36540,2015,0.0,1.0
3351,36540,2016,0.0,1.0
3352,36540,2017,0.0,1.0
3353,36540,2018,0.0,1.0
3354,36540,2019,0.0,0.0
3355,36540,2020,0.0,1.0
3356,214310,2016,0.0,0.0
3357,214310,2017,1.0,1.0
3358,214310,2018,1.0,1.0
3359,214310,2019,0.0,1.0
3360,214310,2020,1.0,0.0
3361,63440,2011,0.0,1.0
3362,63440,2012,0.0,1.0
3363,63440,2013,0.0,0.0
3364,63440,2014,0.0,1.0
3365,63440,2015,0.0,1.0
3366,63440,2016,0.0,0.0
3367,63440,2017,0.0,0.0
3368,63440,2018,0.0,0.0
3369,63440,2019,0.0,0.0
3370,63440,2020,0.0,1.0
3371,41510,2011,0.0,0.0
3372,41510,2012,0.0,0.0
3373,41510,2013,0.0,0.0
3374,41510,2014,0.0,0.0
3375,41510,2015,0.0,0.0
3376,41510,2016,0.0,0.0
3377,41510,2017,0.0,0.0
3378,41510,2018,0.0,0.0
3379,41510,2019,0.0,0.0
3380,41510,2020,0.0,0.0
3381,48550,2011,0.0,1.0
3382,48550,2012,0.0,1.0
3383,48550,2013,0.0,0.0
3384,48550,2014,0.0,1.0
3385,48550,2015,0.0,1.0
3386,48550,2016,0.0,1.0
3387,48550,2017,0.0,1.0
3388,48550,2018,0.0,0.0
3389,48550,2019,0.0,0.0
3390,48550,2020,0.0,1.0
3391,7820,2013,0.0,0.0
3392,7820,2014,0.0,1.0
3393,7820,2015,0.0,0.0
3394,7820,2016,0.0,1.0
3395,7820,2017,0.0,0.0
3396,7820,2018,0.0,0.0
3397,7820,2019,0.0,0.0
3398,7820,2020,0.0,1.0
3399,80440,2011,0.0,0.0
3400,80440,2012,0.0,0.0
3401,80440,2013,0.0,1.0
3402,80440,2014,0.0,1.0
3403,80440,2015,1.0,1.0
3404,80440,2016,1.0,1.0
3405,80440,2017,1.0,1.0
3406,80440,2018,0.0,1.0
3407,80440,2019,1.0,1.0
3408,80440,2020,1.0,1.0
3409,40610,2011,0.0,1.0
3410,40610,2012,0.0,0.0
3411,40610,2013,0.0,0.0
3412,40610,2014,0.0,0.0
3413,40610,2015,0.0,0.0
