,총자본순이익률,총자산증가율,순이익증가율,운전자산회전율,현금흐름,금융비용대비매출액,자기자본비율,유형자산증가율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
52,-13.525692640300964,-41.04411707793601,-171.49734172649903,-134.0256648697601,-23.27116288602675,4.761376296010587,8.493466968209484,2.5705720222041246,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
53,-25.156358721202952,-14.50304481617335,-227.9604009249085,116.6286553479283,-38.96460077306947,1.1268545212084102,80.0282427664324,-34.28509842231048,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
54,-4.58495825244276,-53.07881794702083,-161.98548017797702,-45.24290329924418,-3.4512464660447675,0.0,14.035914121486911,-64.75704489963418,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
55,0.1902983182800808,48.09431869569545,26021.59408852859,69.92235694645177,-5.388016033121301,4.637395214843799,108.95298193618233,87.53431928835523,1.0,1,0,0,0,0,0,0,0,0,0,0,2019
56,126.11989030719542,-28.40434201137029,1708.6871045298897,506.9088710309471,8.243050305289874,0.0,64.27382847331621,-29.041674199684724,1.0,1,0,0,0,0,0,0,0,1,0,0,2015
57,-15.913102800971055,-13.624650321849328,-631.3881627436547,-208.98479217714504,11.232557190810676,8.404525056968314,10.666347275649333,-4.592940381763669,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
58,-26.918941489852067,119.45220588594306,-2527.236958159534,68.53249604038271,-4.759067544043012,9.66051775544974,65.06312177567078,-5.74955116927015,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
59,-23.764626342084764,-49.737536488117605,-13183.38675626654,-104.5946404951255,-9.477697224375218,25.716482786063068,33.04075824305448,-77.6364725258572,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
60,-13.269256847928428,-35.03102866360512,-2161.076021429342,-2576.309385646363,-8.784124834915803,5.379362099735507,29.49408807423901,0.0062841466511153,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
61,13.422332737851375,-18.10288033839288,107.58210157958644,75.78071530542181,0.3180918013366804,4.258624298752407,80.58502709225382,-8.186020378292113,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
62,2.5623045144213927,-43.80586562360092,260.6924253813464,-188.9170340311012,0.8374197567304376,5.910639743369955,26.405941632381907,-30.382874917956816,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
63,-19.206058523706155,15.030030554363154,-604.7286044879547,497.7219375627876,-34.282829953008864,8.835474682895843,53.293687489697305,33.591135241238995,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
64,6.280510264270369,5.977768538460305,48.31008094220055,327.2302328945572,5.829848825003069,0.6528634973385832,77.80122039626103,5.173513025378413,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
65,-6.948985898233273,-20.217618467626547,-129.49168956395437,666.9900685196446,-2.6906316602009595,1.8490685314529025,41.11119404794534,-7.33350424458728,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
66,-10.99701512262908,-37.30819443353147,-164.60682629604298,-220.9616156424103,71.69588178124377,18.462739194802666,0.759423634445132,-27.713156573901266,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
67,-2.075307820990857,-77.93719390835413,-108.8763853741222,-29.325327855901406,-326.2801757822561,6.444259469566614,11.418654760054457,-100.0,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
68,-1.307313289135714,-10.526454313151737,-200.7473613387006,-304.71453814478224,13.756651335002612,10.003782858661255,23.32497463889689,-4.727549294903871,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
69,-13.489447303168486,0.2584140411669337,-1333.9119529320983,-138.48102053664405,23.47084196357184,9.4067622178082,21.400684872358823,23.121643089487403,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
70,-76.29394182406465,-54.13060426187391,-1771.9491352698278,-71.26369724576492,96.49334666096256,5.097427035927019,-13.62890114646804,-51.893430922078544,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
71,-2.7188592503734927,-38.379404435126375,-101.81114078136382,377.1576049465256,-41.09896283975043,3.8507433000391353,44.593445389844106,-43.32957947691419,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
72,-12.284057278663235,-17.996868374069827,-161.2643976875438,-109.550795107552,-132.80002203428472,9.024277354979375,18.599702706831224,-5.418471597608864,1.0,1,0,0,0,0,0,0,0,0,0,0,2013
73,-6.459409049476816,5.288303162954184,-153.27634676392253,778.4828616002588,-11.82341549688738,1.0426121197104652,34.766928659691324,-5.110706127534299,1.0,1,0,0,0,0,0,0,0,0,0,0,2015
74,-7.4391909088185395,127.60681541636704,-148.53901431624377,28.70204411915282,-42.753068184766654,9.836578129759848,101.53078392715148,-74.1503780786291,1.0,1,0,0,0,0,0,0,0,0,0,0,2017
75,-22.54309260785164,-23.377848961679067,-327.6072621934953,1090.3411776914295,-23.42489764924074,0.7335175468094691,29.63216464958641,-6.200362322728679,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
76,-61.82994708783804,-66.26347261703603,-985.6584539885756,203.61231676583924,-325.14395326501966,3.809044669027589,19.6965162093752,-80.38368739312851,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
77,-10.006546653165914,-13.4834616570421,-578.0842014629084,-176.6011257912401,312.3319631040706,2.9066994459652875,1.7366965976069455,-18.238116271971183,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
78,-10.233266930243044,161.5743769240837,-163.4200806241676,124.4206804069117,-11.274663473249408,0.0,75.97162206611905,-4.316807082033259,1.0,0,0,0,0,0,0,1,0,0,0,0,2018
79,-4.156690170128682,-37.92538722801688,-114.82956406327548,5.921801464719556,-3.4567214399133483,3.1320145073117165,68.63072318745387,-48.821904985245226,1.0,1,0,0,0,0,0,1,0,0,0,0,2020
80,2.2136948770604583,24.452440847432687,-28.66694647967316,187.4664673898128,7.390570185754673,1.4760456317478363,61.61921366301451,12.465171076579214,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
81,3.3377493899077058,-4.396190464889323,152.83846548176655,-445.42478032199455,13.89930078245977,0.0,68.2015539286024,17.78912137827321,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
82,-68.16923646270706,34.27265798795794,-636.5752246874086,-32.03346358589417,-17.423586730825754,31.611399355634344,-23.591794296579963,22.491957048683584,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
83,-38.04163490130188,-52.85211055117818,-147.06420878529644,290.58156435689824,-78.35058901246363,22.29579478861787,21.965386422214184,-97.41930175820636,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
84,-9.664978312271042,7.116673995374281,-261.6668842645549,223.72126719801685,-0.4766874523318385,15.543035965932622,31.180663094390248,0.8409872610935544,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
85,-0.6193462282064806,-7.714387383447504,-106.3726698491696,412.83943387200105,-13.103617592853164,0.6519634017527639,45.59154189318704,-18.754557148601084,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
86,-8.063778520261362,-22.24742367583288,-200.13282622591328,-234.3405721113021,-1.3925530475410366,4.334570299835707,35.18723975165094,5.6439640213554165,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
87,-9.43774763937693,-27.291798124058985,-187.1209233118698,-424.2458496203722,12.303920834090905,4.067646283841237,29.28811894340977,14.840002524019816,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
88,0.5620197924363909,118.93862616055084,2241.834551660801,279.2737170068997,-13.460037885926209,1.5166783608486685,71.401787270259,73.62923002472725,1.0,1,0,0,0,0,0,0,0,0,1,0,2016
89,-8.307756350540393,17.0224266953724,-2302.1760018686327,-550.2690983185252,-14.279933685229956,2.188767337594097,42.70239294656855,24.35640222641141,1.0,0,0,0,0,0,0,0,0,0,1,0,2017
90,-7.8271247129144434,-17.996278472135455,-233.6937337371535,135.10790159123474,-11.242173993082108,2.7388867802251986,60.14085489229982,3.4393503301782307,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
91,2.356648754508784,-16.168326499672453,500.9902019231349,96.00152976519092,-12.93249124159706,2.588412469189432,54.70148985659996,-11.740329093433054,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
92,-21.457856246680727,-50.88129562570393,-316.3263159335895,48.51983714603364,-31.04605125474936,5.864773027462513,50.10712890814206,-2.690224896268009,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
93,-3.845333406019036,-5.129790046644543,-111.50291481208907,339.9285461575396,-8.772234669403689,0.3151070158526516,66.6626280497075,-3.463989330475538,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
94,-8.496682089790019,1.2936997906924814,-153.41543192486023,195.8399570078782,-5.576105038734957,0.0,71.39218412408893,-12.339360925869926,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
95,-3.30674091130021,-10.50718967687229,-137.11041304248067,85.40084245428248,-3.6139826084998488,0.0,69.8064217025785,-76.8906140258501,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
96,0.6825483936940393,-11.621828686170293,644.5537252478495,93.57340070977116,-44.75947247452882,0.650053547342533,78.6725348878108,140.82602256259588,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
97,1.6348251917745569,31.73127436187014,293.22166286490744,2324.602743989206,-20.177944840752588,2.366138196938868,40.3351312539148,23.382081452271542,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
98,-16.244410904830023,-29.281856594515222,-274.0712609849753,-41.01882544907573,-5.140158209403594,13.715523607245975,12.445427832722997,-14.142506034554794,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
99,-11.864517763306011,-55.63346627875397,-161.8124110509297,2333.664409388078,-45.69300677623364,2.721709223985853,27.01471429566492,-18.33821278640128,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
100,-13.947305185623517,7.721554191847129,-175.04309662439093,339.5358485844304,-23.29005749434361,1.785253005250096,41.72340289890135,31.57112955690681,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
101,3.1861715562981847,41.86973598550567,448.9944896010553,280.46711691977424,-21.49825763560372,2.0036998336048137,73.6915742568217,4.102300477784851,1.0,0,0,0,0,0,0,0,0,0,1,0,2016
102,-17.631552721641796,-59.40481887269314,-172.52198894276572,-645.2179104591488,74.28212894444664,8.535483013967584,15.621852560735949,-13.978322449154614,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
103,16.041195584623242,-55.61998215492686,363.65905247348974,75.98655056426557,-85.96311624085719,3.5519179274216857,24.50851176884695,-92.57975741514628,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
104,-37.6496644957048,-2.10138944550089,-798.6742759245313,-103.05823914259452,-67.77991108970734,14.114293358969691,36.5925485034702,-9.337902859383592,1.0,1,0,0,0,0,0,0,0,0,0,0,2014
105,-27.658028809586,-24.51757357610323,-163.77163152141986,20.54598503722076,-12.213163040822758,29.85395870243916,62.19939398974804,-33.81586640828457,1.0,1,0,0,0,0,0,0,0,0,0,0,2015
106,-67.65733872879464,-71.57020057428421,-1507.2117754965448,-40.4411519415982,37.87123329846566,17.52096938733301,-15.21574814153082,-35.83547889760996,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
107,34.30896285219235,132.14722330786944,368.2061325074552,37.74244250864904,-15.844519571812995,5.564530705067015,48.11126134223503,170.46460521296515,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
108,3.994531601010858,16.044963479881854,49.51899875614845,33.97302255572147,5.665444234724475,0.0,97.99278620824052,13.263636241866358,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
109,-13.065114503387958,-29.068417573542664,-603.30943006225,-583.2919113334606,-100.57328738660114,0.0,14.023892928918857,-40.70249010499884,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
110,-16.965487661363557,-62.02544041987878,-148.35532917734423,-77.30617803908471,-16.4472943332221,8.213296341385822,20.595193318867715,-35.99449890553119,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
111,-36.03053234809781,-19.091560522920243,-16621.66325607539,-75.2383488091948,-1.4080411301347553,10.5412574654492,17.612154943272696,76.36930501166192,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
112,-12.970472810491405,-32.327658881781254,-126.99488951867322,1623.633066339222,-16.84333435031853,1.5368051264103393,48.614008717295775,-29.789675950537912,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
113,0.8733659103348455,-7.811537698191071,280.2765282739358,1097.4872458970883,1.4311702981523684,1.4716133578040838,70.27737581970605,-7.289330647307005,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
114,-6.299100814604127,-36.783869856207744,-128.10558880479263,-705.1400140728911,-16.750613634934993,2.0093340307183727,46.24638866521831,-41.96182102326668,1.0,1,0,0,0,0,0,0,0,0,1,0,2017
115,-5.368382798010167,-13.283057682419516,-504.9777185370377,439.27464516123615,15.018227442909517,1.7611777538915985,72.8992640495417,-19.053746577001704,1.0,1,0,0,0,0,0,0,0,0,1,0,2018
116,-0.3971492288510953,-8.817644776107562,-106.56868270779528,14013.296032553408,16.486742534807394,1.7245845376664313,62.4791299268552,-16.141459311290102,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
117,-9.720158562038629,2.306463525318721,-831.2984605483184,-111.48972306200106,21.55613833900661,3.995257411304034,5.449233107606945,10.160532923543348,1.0,1,0,0,0,1,0,0,0,0,0,0,2017
118,-3.1514256384974613,-11.648654830153864,-281.31275410417294,121.2043775034693,-0.3373757426700692,0.1270362434501578,89.98901999926,-96.13320423835576,1.0,1,1,0,0,0,0,0,0,0,0,0,2012
119,-17.68163458041957,-27.97899580233406,-18937.20102720757,-107.67449076387064,-104.0844211600443,5.285013330485255,10.128318257751294,-2.323013035514285,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
120,-11.738851599678451,-7.083809934313577,-50117.425644822906,386.9735807045938,-14.885308241913492,0.2845046939221554,57.80373395691653,-2.1713836611990067,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
121,-0.5624700198464504,46.7841735327633,-105.69526306023916,469.3577332091616,-12.593255539261868,0.0,62.34256101696093,17.981642862486233,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
122,-0.1979727215889199,-18.485395214606832,-102.06923033546452,-223.8220710823697,-4.332028992312548,3.791188816567831,30.78774300213864,-19.520527861090315,1.0,0,0,0,0,0,0,0,0,0,0,1,2017
123,-12.646852938225198,8.662995093318072,-6086.133591298399,-245.76759407273067,-31.806056463746344,3.887248906500598,33.16941693396203,-3.213925667419952,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
124,-12.241677016450636,-38.8293407302848,-181.2420110653765,1018.1786148221396,-8.972185523582471,7.341886051099178,33.875191486531776,-74.66300070623781,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
125,-8.328811363746375,67.51013447259685,-169.07796381077273,-15102.820697089472,11.210809779889464,0.6816670493193738,26.59172866369108,1.448223550608922,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
126,-21.20707463312986,-59.4684664959448,-243.3951828912629,-34.10631618060945,-133.37801690957627,0.0,5.900075166343399,-19.19927427794289,1.0,1,0,0,0,0,0,0,0,1,0,0,2011
127,-17.460519371759496,-34.41738159533254,-2076.75062759675,-1847.6101563637208,-43.4137042076968,0.6622318376216976,49.17555090654296,-5.846435448716592,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
128,-8.302847668695993,-53.63242845206321,-587.2453543519722,46.084279219446366,14.290856981626677,0.0,51.730803702039054,-58.58231374262618,1.0,1,0,0,0,0,0,0,0,0,1,0,2013
129,-11.64568342399686,-52.99491209369894,-296.35007985982026,-947.6971641002344,2.6761690308798074,19.908975522192414,20.038033334715816,-25.981433214274222,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
130,-4.4785590132642925,11.749925390145991,-115.80179267154092,13.575627521250214,-13.007287233470816,96.23777661877612,39.59936339508339,213.75988706429445,1.0,1,0,0,0,0,0,0,0,0,1,0,2011
131,-17.998918602671782,-4.239506234576976,-159.4985870727906,-117.5236285947827,-144.20991019411667,5.423225524075488,8.012717303910172,164.08077985369945,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
132,1.9595179689691904,-30.657881700571338,742.1560205494478,118.13051736552411,-14.21223248355341,2.577297205260465,49.0433612436542,-9.58619361825778,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
133,-9.398852772399872,-0.1214761648346642,-159.5063777625858,-836.9502448434522,-118.8417896898982,8.699382379937274,10.698995343584366,-42.26045591524617,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
134,-5.900949553447468,-17.507776988885844,-157.2528879720135,2262.57442112846,-21.90437432167378,3.921715030480637,19.46138640891532,4.407932591563676,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
135,0.7829914746884655,40.25929329045848,4278.125880831268,-53.82737459420257,-124.03936882868632,14.804975303367588,17.266666450093197,28.003324904890864,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
136,-5.990218907706808,-7.349604357415878,-960.4131049252792,-91.12840900687112,28.670576550519623,14.822308547320024,35.063675144477735,-2.473060332036304,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
137,-15.798720611138595,-62.91741239598901,-231.7945725915875,492.9340720772756,-101.63622001318453,3.855367104343448,19.91114128469048,-86.23623832648694,1.0,1,0,0,0,0,0,0,0,0,1,0,2011
138,-22.01810326314304,23.350721941151985,-162.41829073824388,1162.826115467827,-42.58643295682706,2.1399450906706488,56.10794500611953,-28.727528606067672,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
139,-8.619567039248466,-69.20529301656,-128.27808866685393,-62.9577695192056,-14.74828440538755,0.0,-23.207638463728763,-75.87498925718407,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
140,-20.22740990195985,-4.450739791749425,-208.0430679420089,6219.181963779722,-47.82605008738538,7.258954341327745,45.00086814665,281.05550800884515,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
141,-10.351851292001966,-26.809009226535096,-1626.4822103290044,-84.70236187676264,36.03925646109729,14.42072989334136,17.872727488448508,-0.5803774784834376,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
142,-4.090903871679612,15.78332680375236,-136.03723517343624,-58.59864850850312,-183.28503130743988,12.707821699514572,6.322515417554016,81.895182078339,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
143,-8.0745692613645,12.493553099838069,-325.04739361911334,-41.10796189369748,-23.896258887594225,16.54352926895547,24.16910206178328,-1.8589899498966984,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
144,-7.298434414264862,-40.529726881655,-176.30833178294031,-101.6459454805607,-122.9025732971366,11.75657376692618,21.58672189361575,-57.91071705589762,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
145,2.869116717712074,5.350042439499775,127.9940602924564,65.92730254493686,0.7842635319868708,0.562321125652279,83.82110238336764,-2.161427293406696,1.0,0,0,0,0,0,0,0,0,0,0,1,2018
146,-9.992649933287424,-7.691480694645227,-1226.5917465671807,-147.34408274786736,-10.096968214996082,5.320438025463915,34.1807778185618,5.47567443391263,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
147,-17.819462824129182,-20.48435764352928,-253.6595272423119,-48.79193822856322,-72.65087892112558,28.34032425519156,21.55623145617584,-6.812564876143775,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
148,-14.238932045607216,-28.611944214593265,-124.29312007387688,125.51056385386757,-17.72428612612003,0.1796412698571904,69.84725486037229,92.42555301534551,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
149,-8.810591059282752,-45.22820847283256,-133.66372047181508,136.54130481878897,-18.610860045403253,4.771247163834069,49.977728668965895,-35.31199048600998,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
150,-24.25674567056016,-37.02657174254919,-1939.6970304048327,597.1342078258335,28.851549766657115,2.818555887017675,33.277197428390096,-38.67493246037482,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
151,13.514744802039443,-0.1186263230596157,332.38699728310326,252.64812505810053,30.84899623780461,1.053371697688264,55.701391680832245,-63.78727658752747,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
152,-10.459796868113528,-3.3615923228534914,-132.55713780336015,-2447.3771696260537,-21.932614938384766,1.139643621240802,60.70467779312232,129.17387257225417,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
153,-32.35850577310017,-34.30981017815335,-204.1363857280432,187.5429288486353,-155.6624214531365,0.0,25.396427821057088,-8.283148890124018,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
154,-4.635156011856375,38.16907369546267,-113.52586306735031,29.089040003345097,-10.282690143591507,0.0,95.85904411840114,37.28456014233627,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
155,-2.1594783038741845,-22.615104563004014,-106.6228724510316,-170.196156310654,-2.674418276622455,4.181235489671071,19.857470294018228,-14.684817237690458,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
156,-27.94473762531025,-51.669062339987214,-295.20307430530755,-129.40675963296104,-57.02131191142112,5.07718083925112,25.2867884179362,10.512511881777325,1.0,1,0,1,0,0,0,0,0,0,0,0,2012
157,-10.349898068852893,-27.62302155483085,-120.66185182860072,640.33055786876,32.8809529551981,3.1996070058193915,49.088732223389016,-1.216675939801785,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
158,-38.79121804608185,-48.37684575939404,-192.7884100027341,137.36455061960675,-30.1874209651392,78.98156592840148,26.70072635490192,-14.209642454101672,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
159,-24.375108016752257,-26.25477066495248,-137.17106725755232,72.64996239835786,-24.797726798849222,63.69091864780131,35.692109118002634,-70.50196269250485,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
160,3.5640770029547504,10.607691129357873,369.2992256001036,425.5273055301833,-2.524036235539593,1.0481204440533831,83.97280562712204,-2.4411168354614285,1.0,1,1,0,0,0,0,0,0,0,0,0,2011
161,-2.952207076506061,-8.720532683000021,-173.08447577853616,234.6993684215074,1.1475636404946508,0.0,65.55144495443805,-5.753738025464814,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
162,-4.076842589644865,-50.10555081919093,-117.262025662352,128.1687327120867,-68.20437436926588,5.191847866372301,33.303673134835,-80.47553009447763,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
163,-4.931802002086823,67.15393239173724,-538.3228452299895,108.0732186424522,-35.821797832305364,2.368944868801044,83.60359457087073,19.23151409976944,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
164,-3.17486157228296,-9.026240926274104,-192.70569311645875,68.04923932713403,-3.6018369205072296,5.952236727866295,70.20736930758744,-16.998849376083193,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
165,-9.53912006671284,6.400473883369551,-243.92159981904973,-439.0527741374858,45.23284031020992,5.68035470302007,40.85632000450213,-11.74586909116995,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
166,-14.84577262415278,33.82727677298894,-287.595550528724,648.4062395006277,-7.467582668774489,9.06368788580322,52.70863407189111,11.670266971145493,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
167,19.14914873783352,3.018741645639609,176.20809684439038,295.0479036916753,-3.385957944152176,3.7349322071389737,79.90397120869966,-62.73955900252003,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
168,-4.550744881594704,-23.478957602102323,-206.0853136976456,-95.57762301527492,-32.78266251697895,5.161394413634151,13.548938971244986,-4.937958020388013,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
169,-5.646306026820576,-19.55962919277663,-197.0510031423737,-54.8070092305855,-20.35635199542953,7.60291363613357,18.50820331074077,-20.343054301401622,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
170,-8.203692443237989,-15.960891701496196,-219.20526311410163,-29.373845593288262,-16.053136173220025,0.0,27.87900208829192,-1.050799908977824,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
171,-15.761264774345364,29.39151866672745,-216.43206517335773,-16.142240560171064,-41.80175044118487,42.60584550682963,18.30574233581096,10.662451269831417,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
172,-3.585568174895877,-10.348494098745595,-124.33613852137437,-3.506096861041183,-3.649413901938746,2.210450205846331,19.3416615818386,-1.4764036951383177,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
173,-100.00075786993334,-41.55987360164982,-1279.9585311289354,61.01066460478523,-42.46220270641392,12.265582465304098,29.724191863379943,13.721472103948935,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
174,-16.56483956728532,-40.306200989165966,-155.27501259973167,-689.7399049318574,-15.579978562935564,8.367218909983423,59.89759303742097,-26.18595890633251,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
175,11.651998817689837,96.02122489327276,149.7693754757722,512.9519457988134,-26.12913971955487,1.0491340621364929,69.24076445946946,32.695963561822964,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
176,5.041468321149323,47.9332595483468,27.97600251858128,64.42915051530095,-3.0463190252038608,1.7368007872760267,79.28636295556652,-62.31842780448813,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
177,-3.828176058555225,-21.32877613981919,-180.95068144769283,58.8538027567313,0.5500735277806632,0.5204177719556063,61.11146628654597,-2.3252177314168945,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
178,4.733717271628928,10.511754701737509,5.825946495214751,357.81504957246585,5.837050616365786,0.0,95.593813976296,14.383312557762162,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
179,-15.894377052056798,27.642248298875856,-151.3366569188265,376.44649612159753,-113.82232103365052,0.0,33.56441124178672,-4.285888071131951,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
180,-1.470898250072317,-16.188714506133532,-166.8353890781925,60.77143090876677,-1.7144701033486385,0.0,57.77664095091741,-0.5637153474041925,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
181,-3.704247027808363,42.016242078448144,-807.5132013140342,-600.7874473820103,1.3062497306520424,3.021218691843815,39.909695084029615,11.216737385434287,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
182,0.5186331936302538,-14.827628245596731,1024.598201990308,-163.37786404917935,24.15091894522657,4.142734435057159,31.297478578335525,-15.66111797484403,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
183,-7.40965623474669,-39.34946806504439,-1155.7047370753862,-111.53507493208,25.36201347799093,5.260186908683658,15.236546219121532,-31.250028755531968,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
184,2.727340095235937,-8.712759523608785,476.2013192252937,-182.3586940275727,40.07414293496155,3.152381627139233,27.07046673775632,-10.044751198451747,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
185,-15.817959083833344,-37.10377342007015,-272.4548129544216,-121.9929484583511,-5.299795430593828,12.845405698288706,40.23776104152663,-1.981253618573664,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
186,-2.1535872084598164,-28.44243914957377,-280.13470561525656,525.6017999934205,-10.469889084576032,2.45945945668628,40.69299748644112,0.4423748544819557,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
187,-7.067509143509001,-3.6116663166004703,-3586.013126741991,239.33972252300632,-0.812032647744412,1.8924519317453228,58.4098893009525,-8.570021085746468,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
188,-11.28295064832406,-50.95665848637536,-166.0951383051536,-510.464363705173,-36.82057213524855,39.11054783196505,7.410051585930147,-25.55206385414106,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
189,-5.685328576681719,-19.801859532159828,-141.34076513065196,-345.0631121564181,-16.73120585574403,0.0,36.23633267119497,-7.490454010426058,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
