,자기자본비율,총자산규모,차입금의존도,총자본순이익률,총자본회전율,자기자본회전율,총자산증가율,자기자본증가율,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도,y
26,18.15356294261704,17.493469398653115,2.470479184360012,-22.961562256616816,40.48513318238909,223.0148060210637,-56.7981924698897,-68.41047816475816,0,0,0,0,0,0,0,0,0,0,1,2019,1.0
27,47.625393448589904,19.393023679819684,0.0,-38.80320719738594,38.7119300903583,81.28422105771493,111.57626136599828,135.17311058988403,0,0,0,0,0,0,0,0,0,0,1,2020,1.0
28,58.65459127138804,17.32867701060042,0.2232471326979119,2.026337157590804,94.21887663759058,160.63342117866048,-14.828459203816044,63.16654610294452,1,0,0,1,0,0,0,0,0,0,0,2017,1.0
29,73.45744458756661,18.33604359715542,6.7208062944490985,-3.271043839878717,5.025250115729514,2.323566034779649,-10.056330543759518,69.32086737779737,0,0,0,1,0,0,0,0,0,0,0,2020,1.0
30,49.41610110868343,18.85162296985434,5.203303451845877,5.552258902378576,49.62625446202791,100.42527303577084,-17.063867596063336,-22.321612019553573,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
31,79.79182013483918,17.442813207392017,1.5071809069116968,-0.0275763866601276,5.025250115729514,6.297951478281116,-10.465686053961551,0.1173400949266767,1,0,0,1,0,0,0,0,0,0,0,2011,1.0
32,57.16540029706915,19.326356099559668,35.751528238410444,6.106958188066316,83.37148863144984,145.8425694531947,36.96773829202083,6.924691917810621,1,0,0,0,0,0,0,0,0,0,1,2012,1.0
33,1.144546618638934,18.09550526995197,50.60802520735934,-41.7019314589041,7.86226199144629,2.323566034779649,-60.02967731360383,-97.37574615748017,0,0,0,0,0,0,0,0,0,0,1,2014,1.0
34,64.32556180100849,18.56360681432108,12.442333738857627,14.626670713979792,85.27502067736651,132.56785994526606,-7.203871012984063,10.592500654752657,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
35,51.27100668305261,17.79422119852926,0.0111010719009022,-15.755578376005236,18.06007678565229,35.22473607217461,-53.67023763672225,-43.86257676001426,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
36,50.105329554245536,18.369878318542607,4.796650122269399,-29.69269247661042,7.85109417224615,15.66917979003874,-38.46511599239921,-55.82039356499098,1,0,0,0,0,0,0,0,0,1,0,2019,1.0
37,33.45739086689222,17.496685155759035,4.4307675646499085,0.6631144626680521,9.622447096746605,28.760303321406045,-58.2384097643679,-63.94032687684316,1,0,0,0,0,0,0,0,0,1,0,2020,1.0
38,11.62012908254388,16.420621605839436,13.205461909114884,2.5788885293550208,7.129297372453079,61.35299635494525,-60.02967731360383,-83.84676054311096,0,0,0,0,0,0,0,0,0,0,1,2013,1.0
39,26.64498527878896,16.9477295030013,2.649084119935971,-1.2925024614903815,67.43789354536136,253.0978825461993,-16.200561492403132,-34.348169619458204,1,0,0,0,0,0,0,0,0,1,0,2012,1.0
40,44.15575523796218,18.46900645742413,4.329674526842192,-24.365397961163502,17.946799275878075,40.644303736081525,5.480435123798693,40.32323749443767,0,0,0,0,0,0,0,0,0,0,1,2019,1.0
41,37.58837273382966,18.611185187752127,14.53779246281954,-10.729788794201458,31.636307282800207,84.16514198904767,-15.24713148159913,-18.972951827188844,0,0,0,0,0,0,0,0,0,0,1,2020,1.0
42,33.39116806701536,17.643072371913792,14.820843316185137,-41.7019314589041,43.6073077314495,130.5953348020967,94.62797191263304,-48.8746468496275,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
43,29.40501910294689,17.70514716743896,9.54203684761384,-4.901310983078416,42.835624697962906,145.67453450037047,6.404192732654186,20.07142095707044,1,0,0,0,0,0,0,0,0,0,1,2012,1.0
44,26.43587874844173,19.360596111503245,6.152428299802164,-1.5397227730170513,29.41155695875875,111.256210692419,-42.040570080749816,-19.15596588948916,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
45,1.144546618638934,18.136834452145536,48.34425932349729,-31.00247506175301,51.73140615935255,759.2703739526512,0.0182850834211098,-97.37574615748017,1,0,0,0,0,0,0,0,0,0,1,2013,1.0
46,19.00312967376312,17.45565717376562,50.60802520735934,-9.927023270104234,10.030771587306894,52.78483996852367,-13.063209673848824,-21.945306133745905,1,0,0,1,0,0,0,0,0,0,0,2015,1.0
47,24.171933502928955,17.885896576018506,32.734657317131365,-22.30906122293676,26.81551633200516,110.93657993373128,-27.985599620654177,-57.58681786305117,1,0,0,1,0,0,0,0,0,0,0,2019,1.0
48,28.830511613282777,17.78898485518776,30.90619037000817,-0.6586880007147478,5.025250115729514,7.675068702990464,-9.236387203996424,-4.74428521875454,1,0,0,1,0,0,0,0,0,0,0,2020,1.0
49,14.135380289984733,18.3215004248106,48.24603641907463,-8.56358233826158,37.20466757430429,263.20245236461534,-13.811248774927895,-43.3274403635516,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
50,30.406764737613827,16.844209606426247,4.940124409241878,-5.803237599086045,49.35187172046048,162.30556636435293,-45.60751089819459,-50.869953799530506,1,0,0,1,0,0,0,0,0,0,0,2015,1.0
51,52.27047827090748,17.460605378063992,6.852593063743262,-21.56152197685908,5.600527865265018,10.714514292826244,-2.9050352463235742,-17.176141501192188,1,0,0,0,0,0,0,0,0,1,0,2015,1.0
52,8.493466968209484,17.752464352494563,48.96531259372581,-13.525692640300964,51.165352310878966,602.4083275108701,-41.04411707793601,-79.46507754820784,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
53,80.0282427664324,17.59577492993,4.20654847071719,-25.156358721202952,34.85801190001013,43.5571376991814,-14.50304481617335,240.19371297862287,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
54,14.035914121486911,18.84407815622893,9.851827879807834,-4.58495825244276,11.894454411247237,84.74299791446133,-53.07881794702083,-71.19986815282635,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
55,97.6860648023812,17.370260383403323,0.0,0.1902983182800808,47.5505482467723,43.64318204216234,48.09431869569545,240.19371297862287,1,0,0,0,0,0,0,0,0,0,0,2019,1.0
56,64.27382847331621,18.9752067092605,0.0,14.626670713979792,44.606605771074285,69.40088498010208,-28.40434201137029,-21.629801063294508,1,0,0,0,0,0,0,0,1,0,0,2015,1.0
57,10.666347275649333,18.031162338609263,3.860156350760767,-15.913102800971055,47.79577060822088,448.0987668321649,-13.624650321849328,-63.13650106596125,1,0,0,0,0,0,0,0,0,0,1,2015,1.0
58,65.06312177567078,17.80329955741077,1.428693665171361,-26.918941489852067,34.04350844922924,52.32381650331326,111.57626136599828,15.91917199025663,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
59,33.04075824305448,17.94156398802023,5.379086961086725,-23.764626342084764,10.378046736026526,31.40983224320557,-49.737536488117605,-66.47855751016056,0,0,0,0,0,0,0,0,0,0,1,2020,1.0
60,29.49408807423901,17.74811823775124,15.956035604077382,-13.269256847928428,49.9125692778934,169.2290643204815,-35.03102866360512,-56.11534415356112,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
61,80.58502709225382,18.295286758356248,6.236945192017296,13.422332737851375,19.50581641329298,24.20526134583624,-18.10288033839288,29.353684305112782,1,0,0,0,0,0,0,0,0,0,1,2017,1.0
62,26.405941632381907,17.08934203459464,32.59438967907929,2.5623045144213927,33.418547881602855,126.55692550884572,-43.80586562360092,-72.20567402466848,1,0,0,1,0,0,0,0,0,0,0,2011,1.0
63,53.293687489697305,17.371307461566136,5.347379568722356,-19.206058523706155,26.83986744725978,50.36218867844045,15.030030554363154,-23.550740470663555,1,0,0,1,0,0,0,0,0,0,0,2016,1.0
64,77.80122039626103,17.580104466362524,0.7154895766047501,6.280510264270369,127.21317382304112,163.51051201396675,5.977768538460305,24.562256018170725,1,0,0,1,0,0,0,0,0,0,0,2011,1.0
65,41.11119404794534,17.60671927312237,7.441280162185055,-6.948985898233273,80.30307462779753,195.33140909053927,-20.217618467626547,-30.11923262718172,1,0,0,1,0,0,0,0,0,0,0,2020,1.0
66,1.144546618638934,18.172223641055066,24.93216497681572,-10.99701512262908,5.025250115729514,308.72771461172067,-37.30819443353147,-97.37574615748017,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
67,11.418654760054457,16.660946663506554,6.091835853928448,-2.075307820990857,5.859858744610852,51.31829333443222,-60.02967731360383,240.19371297862287,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
68,23.32497463889689,19.028127542338773,39.84763222114903,-1.307313289135714,38.99040069771201,167.16159953585264,-10.526454313151737,-34.39370916946973,1,0,0,0,0,0,0,0,0,0,1,2012,1.0
69,21.400684872358823,20.298195292608632,39.88831622161356,-13.489447303168486,32.513469867037394,151.92723999703333,0.2584140411669337,-42.00898655542361,1,0,0,0,0,0,0,0,0,0,1,2013,1.0
70,1.144546618638934,18.19325162268742,26.95448429086663,-41.7019314589041,43.03324618199926,2.323566034779649,-54.13060426187391,-97.37574615748017,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
71,44.593445389844106,17.709077594944052,6.213903386680652,-2.7188592503734927,36.9121349323022,82.77479932220874,-38.379404435126375,160.1359637475526,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
72,18.599702706831224,17.365939712872933,49.729516618652944,-12.284057278663235,32.77438039947359,176.20916267353218,-17.996868374069827,-56.24840772937005,1,0,0,0,0,0,0,0,0,0,0,2013,1.0
73,34.766928659691324,16.915915095385156,32.23755124342584,-6.459409049476816,99.45746133680764,286.0691616171386,5.288303162954184,-24.865393549551484,1,0,0,0,0,0,0,0,0,0,0,2015,1.0
74,97.6860648023812,17.53636371164061,6.627714992795582,-7.4391909088185395,21.37097979568296,21.048768628652244,111.57626136599828,240.19371297862287,1,0,0,0,0,0,0,0,0,0,0,2017,1.0
75,29.63216464958641,16.48152831001943,19.76549832074366,-22.54309260785164,114.0930305538207,385.03103604823264,-23.377848961679067,-31.459466308040373,1,0,0,1,0,0,0,0,0,0,0,2011,1.0
76,19.6965162093752,16.420621605839436,4.276648342019157,-41.7019314589041,63.23139088404341,321.0282986691138,-60.02967731360383,-77.70783584701664,1,0,0,1,0,0,0,0,0,0,0,2014,1.0
77,1.7366965976069455,18.484202595331336,36.54984291375551,-10.006546653165914,72.3829145411548,759.2703739526512,-13.4834616570421,-89.51601438263236,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
78,75.97162206611905,18.277950854576574,5.227668810957461,-10.233266930243044,11.911723107624574,15.679174386006464,111.57626136599828,240.19371297862287,0,0,0,0,0,0,1,0,0,0,0,2018,1.0
79,68.63072318745387,17.415256840218515,0.104676472709781,-4.156690170128682,5.025250115729514,2.7057309513247785,-37.92538722801688,34.575348786515825,1,0,0,0,0,0,1,0,0,0,0,2020,1.0
80,61.61921366301451,19.29864524346599,12.01420670489868,2.2136948770604583,33.435101748988394,54.26083807534376,24.452440847432687,28.88923855110155,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
81,68.2015539286024,19.39001484893257,5.932959922353278,3.3377493899077058,28.513498356153868,41.80769603285515,-4.396190464889323,-1.180801182319524,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
82,1.144546618638934,17.682340446086062,22.538057631541207,-41.7019314589041,23.52990869276982,2.323566034779649,34.27265798795794,-97.37574615748017,1,0,0,0,0,0,0,0,0,1,0,2019,1.0
83,21.965386422214184,16.930459505690344,0.3185305548443918,-38.04163490130188,14.504598813325794,66.03388865791545,-52.85211055117818,227.35092578338083,1,0,0,0,0,0,0,0,0,1,0,2020,1.0
84,31.180663094390248,18.078634167527667,6.474846570243672,-9.664978312271042,12.784426118413286,41.0011361198837,7.116673995374281,-48.2630259372853,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
85,45.59154189318704,17.998352234588033,8.431860573839373,-0.6193462282064806,84.27290471612146,184.84328719032592,-7.714387383447504,45.4078120232746,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
86,35.18723975165094,18.3366974322874,14.439490654550433,-8.063778520261362,25.70902031350614,73.06347555238375,-22.24742367583288,-40.47303913058799,1,0,0,0,0,0,0,0,0,1,0,2019,1.0
87,29.28811894340977,17.54437468814519,22.039982537052616,-9.43774763937693,34.2862965746475,117.0655467525762,-27.291798124058985,-50.69066197443939,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
88,71.401787270259,17.64450765205504,3.252066770480196,0.5620197924363909,81.59087048787296,114.27006746910664,111.57626136599828,125.88868273426785,1,0,0,0,0,0,0,0,0,1,0,2016,1.0
89,42.70239294656855,17.80170306365325,10.140925877431233,-8.307756350540393,88.74136451394106,207.8135635747132,17.0224266953724,-10.903013650182046,0,0,0,0,0,0,0,0,0,1,0,2017,1.0
90,60.14085489229982,18.047325540478425,21.68836135688915,-7.8271247129144434,21.21611672129813,35.27737801415016,-17.996278472135455,-27.04603089791968,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
91,54.70148985659996,17.870966255965147,26.021263951863784,2.356648754508784,25.793845547814943,47.1538263682279,-16.168326499672453,-24.6638898517508,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
92,50.10712890814206,17.18645778245413,6.790195103128578,-21.457856246680727,9.382023890984597,18.723930297790584,-50.88129562570393,-37.00788277608318,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
93,66.6626280497075,17.133797342932098,10.57844954380172,-3.845333406019036,64.50662719588559,96.76580279401183,-5.129790046644543,-14.602895373553723,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
94,71.39218412408893,17.903604207207575,12.150859199505607,-8.496682089790019,44.17672816665551,61.87894194393968,1.2936997906924814,41.88164635989038,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
95,69.8064217025785,17.792592311688374,13.469242414457192,-3.30674091130021,28.059217078932686,40.19575333410369,-10.50718967687229,-6.762698299570491,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
96,78.6725348878108,17.669047134012413,3.8391976779932495,0.6825483936940393,42.84721909544585,54.46274123052876,-11.621828686170293,0.2660147370835641,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
97,40.3351312539148,19.39914647730072,50.60802520735934,1.6348251917745569,72.78119638758874,180.4412037968138,31.73127436187014,1.1875433443580663,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
98,12.445427832722997,19.010814408051456,46.32062406274813,-16.244410904830023,18.60773412145213,149.51461991950544,-29.281856594515222,-61.65681690693858,1,0,0,0,0,0,0,0,0,0,1,2017,1.0
99,27.01471429566492,16.751932114900228,13.063078839124692,-11.864517763306011,39.65801126001152,146.80152018626194,-55.63346627875397,-59.71759984766667,1,0,0,0,0,0,0,0,0,1,0,2014,1.0
100,41.72340289890135,16.826311624822814,0.0,-13.947305185623517,57.941706892859656,138.8710001273299,7.721554191847129,-1.4061384931981724,1,0,0,0,0,0,0,0,0,1,0,2015,1.0
101,73.6915742568217,17.176050723196187,0.0,3.1861715562981847,50.63268193362587,68.70891610642819,41.86973598550567,121.53415379492051,0,0,0,0,0,0,0,0,0,1,0,2016,1.0
102,15.621852560735949,17.361274293326904,8.632126222280785,-17.631552721641796,33.80926320764142,216.4228799125772,-59.40481887269314,-33.39205824420187,1,0,0,0,0,0,0,0,0,1,0,2019,1.0
103,24.50851176884695,16.548893426940364,0.0,14.626670713979792,26.280448570502944,107.22988330898296,-55.61998215492686,-34.59731998786931,1,0,0,0,0,0,0,0,0,1,0,2020,1.0
104,36.5925485034702,17.250659281173686,27.074188226788564,-37.6496644957048,20.49266824383335,56.002298505910176,-2.10138944550089,-8.843297500170543,1,0,0,0,0,0,0,0,0,0,0,2014,1.0
105,62.19939398974804,16.96938896174976,9.801189895300046,-27.658028809586,5.025250115729514,5.211811386135048,-24.51757357610323,47.55737139226088,1,0,0,0,0,0,0,0,0,0,0,2015,1.0
106,1.144546618638934,17.10187451209582,20.73685502304491,-41.7019314589041,20.60931904536412,2.323566034779649,-60.02967731360383,-97.37574615748017,1,0,0,0,0,0,0,0,0,0,1,2015,1.0
107,48.11126134223503,17.94407607973482,0.9005537313526419,14.626670713979792,17.351605883736283,36.06558090486805,111.57626136599828,143.01381375957055,1,0,0,0,0,0,0,0,0,0,1,2016,1.0
108,97.6860648023812,17.384923754348044,0.0,3.994531601010858,26.18818836289915,26.724608388262062,16.044963479881854,18.32686893306954,1,0,0,0,0,0,0,0,0,1,0,2020,1.0
109,14.023892928918857,17.79206208447999,9.025700947995825,-13.065114503387958,96.34183516496188,686.9835334117113,-29.068417573542664,-66.2107775497222,1,0,0,0,0,0,0,0,0,0,1,2016,1.0
110,20.595193318867715,17.404405409161164,5.054949313326161,-16.965487661363557,13.553041566194851,65.80681888418405,-60.02967731360383,-51.33802794632207,1,0,0,0,0,0,0,0,0,0,1,2017,1.0
111,17.612154943272696,17.659268983779405,38.11791980075282,-36.03053234809781,23.94458090851505,135.95486177380667,-19.091560522920243,-69.53581453771338,1,0,0,0,0,0,0,0,0,0,1,2017,1.0
112,48.614008717295775,17.268776343538963,13.21423271578372,-12.970472810491405,24.85662436577395,51.1305794803351,-32.327658881781254,106.98809263197822,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
113,70.27737581970605,17.857632991056587,12.129426949182696,0.8733659103348455,40.36134034581552,57.43148470620334,-7.811537698191071,-7.205802287591734,1,0,0,0,0,0,0,0,0,0,1,2012,1.0
114,46.24638866521831,17.618153513553246,6.18636496663181,-6.299100814604127,47.907353352444,103.59155543852204,-36.783869856207744,-41.40894651037607,1,0,0,0,0,0,0,0,0,1,0,2017,1.0
115,72.8992640495417,17.518878322787014,0.0,-5.368382798010167,35.91932560382588,49.27254900600289,-13.283057682419516,-5.912507637501918,1,0,0,0,0,0,0,0,0,1,0,2018,1.0
116,62.4791299268552,17.42656954173858,0.0,-0.3971492288510953,39.05858475684643,62.51461056287535,-8.817644776107562,-23.900839495617564,1,0,0,0,0,0,0,0,0,1,0,2019,1.0
117,5.449233107606945,19.61777465384141,17.91536033633569,-9.720158562038629,47.07459379991303,759.2703739526512,2.306463525318721,-68.50047370505166,1,0,0,0,1,0,0,0,0,0,0,2017,1.0
118,89.98901999926,16.737218555861894,0.2525589589418688,-3.1514256384974613,15.304284927925355,17.006835865143554,-11.648654830153864,-11.325824033148525,1,1,0,0,0,0,0,0,0,0,0,2012,1.0
119,10.128318257751294,17.788609302263783,39.574712472186285,-17.68163458041957,44.37183723422385,438.0967906519494,-27.97899580233406,-65.8856063623966,1,0,0,0,0,0,0,0,0,0,1,2016,1.0
120,57.80373395691653,17.319801627971476,11.515794094508236,-11.738851599678451,146.14409598250296,252.82812368389577,-7.083809934313577,-16.83474309058233,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
121,62.34256101696093,17.70359474262959,28.00239244214417,-0.5624700198464504,113.7232971790602,182.4167877032204,46.7841735327633,28.19431539681039,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
122,30.78774300213864,17.465039278472638,4.512141319536324,-0.1979727215889199,51.00982062969833,165.6822347326824,-18.485395214606832,-9.908524531703266,0,0,0,0,0,0,0,0,0,0,1,2017,1.0
123,33.16941693396203,17.54812039712753,6.6336580755800485,-12.646852938225198,51.136567954933376,154.16782289764896,8.662995093318072,0.95533503747538,1,0,0,0,0,0,0,0,0,0,1,2018,1.0
124,33.875191486531776,17.05661786199997,4.715216414803158,-12.241677016450636,43.84687420438982,129.43653535308465,-38.8293407302848,-14.283162714592146,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
125,26.59172866369108,17.572491529760697,19.28457288628693,-8.328811363746375,59.00750457327528,221.9017248541852,67.51013447259685,-20.299282654700946,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
126,5.900075166343399,18.10844241961267,18.73151567582146,-21.20707463312986,6.94484091288283,117.70766841241668,-59.4684664959448,-92.7627476676616,1,0,0,0,0,0,0,0,1,0,0,2011,1.0
127,49.17555090654296,17.17192805353199,8.637680758415984,-17.460519371759496,85.17167162691284,173.19922208656024,-34.41738159533254,-36.636415627004006,1,0,0,0,0,0,0,0,0,0,1,2011,1.0
128,51.730803702039054,16.420621605839436,0.0143803131212519,-8.302847668695993,21.06675607386678,40.72381360090178,-53.63242845206321,-59.35444784425198,1,0,0,0,0,0,0,0,0,1,0,2013,1.0
129,20.038033334715816,17.54825676660868,4.897730012288026,-11.64568342399686,9.385142036742524,46.83664249865679,-52.99491209369894,-42.56239088352627,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
130,39.59936339508339,16.909727150227653,3.084486452011299,-4.4785590132642925,6.437145451157722,16.25567913032903,11.749925390145991,27.924156695368406,1,0,0,0,0,0,0,0,0,1,0,2011,1.0
131,8.012717303910172,18.002665769674966,50.60802520735934,-17.998918602671782,65.82054198706795,759.2703739526512,-4.239506234576976,-12.6065297568542,1,0,0,0,0,0,0,0,0,0,1,2015,1.0
132,49.0433612436542,17.76692480046721,22.46907786109133,1.9595179689691904,18.42216439836014,37.56301348685356,-30.657881700571338,-37.34157987259336,1,0,0,0,0,0,0,0,0,0,1,2016,1.0
133,10.698995343584366,17.95955761408819,32.886858905037805,-9.398852772399872,53.11185960021031,496.419129970542,-0.1214761648346642,-53.315581518767694,1,0,0,0,0,0,0,0,0,0,1,2013,1.0
134,19.46138640891532,17.76709145046542,15.555067506863937,-5.900949553447468,75.44103808646113,387.6447263382087,-17.507776988885844,65.87507047498735,1,0,0,0,0,0,0,0,0,0,1,2014,1.0
135,17.266666450093197,17.851632504990864,18.125695838958443,0.7829914746884655,22.015250175617883,127.50145049277334,40.25929329045848,-19.24098443636936,1,0,0,0,0,0,0,0,0,0,1,2019,1.0
136,35.063675144477735,17.775295542017354,15.01620844033919,-5.990218907706808,22.938031960806526,65.41821947155215,-7.349604357415878,128.38642728190254,1,0,0,0,0,0,0,0,0,0,1,2020,1.0
137,19.91114128469048,16.420621605839436,17.74726407697169,-15.798720611138595,53.99754226111734,271.1926026190957,-60.02967731360383,-74.41947087744683,1,0,0,0,0,0,0,0,0,1,0,2011,1.0
138,56.10794500611953,17.07782993646187,19.43816500816576,-22.01810326314304,49.13468363369821,87.5717042004287,23.350721941151985,64.52030968073569,1,0,0,1,0,0,0,0,0,0,0,2018,1.0
