,회사명,거래소코드,회계년도,PER,PBR,PSR,PCR,EV/EBITDA,F_ROA,F_CFO,F_ROA변화율,F_ACCURUAL,F_MARGIN변화율,F_LEVER변화율,F_LIQUID변화율,F_EQ_OFFER,F_TURN변화율,시가총액
10047,에이에프더블류(주),312610,2020,134.05100242209102,2.215422315411304,18.659080043855536,27.22717766084966,109.88904496879496,True,True,False,True,False,True,True,True,False,162561526200.0
10048,에이에프더블류(주),312610,2021,,1.7916904593470815,19.348386469239088,68.45379918532778,,False,True,False,True,False,True,True,True,False,130251789840.0
10049,에이치비솔루션(주),297890,2021,190.75583576137527,3.857445944960409,9.618198722502393,,243.22147978990375,True,False,True,False,True,True,False,True,True,363848300200.0
10050,에이치엘비(주),028300,2011,,1.7811653098971527,2.5498015622602743,,,False,False,True,False,True,False,False,True,True,43240527330.0
10051,에이치엘비(주),028300,2012,,2.5697952388705763,4.216215842083157,,,False,False,False,False,False,False,True,True,False,60401338455.0
10052,에이치엘비(주),028300,2013,,2.8204637044364924,2.1758151449000502,,,False,False,False,True,True,False,True,True,True,58937334680.0
10053,에이치엘비(주),028300,2014,,12.380990957829678,7.0606887949181365,,,False,False,True,True,True,False,True,True,True,216075852300.0
10054,에이치엘비(주),028300,2015,,10.593092534836433,24.641092054387784,,,False,False,False,True,False,True,True,True,False,742082731200.0
10055,에이치엘비(주),028300,2016,,3.5380395456710674,19.314729458997455,,,False,False,True,True,True,False,True,True,False,471915917300.0
10056,에이치엘비(주),028300,2017,,12.12942095095809,77.67351284557422,,,False,False,False,True,False,False,False,True,False,1406489385150.0
10057,에이치엘비(주),028300,2018,813.8952859471807,16.765686568129247,122.50415565769184,,844.8137635710387,True,False,True,False,True,True,True,True,True,3145205412700.0
10058,에이치엘비(주),028300,2019,,26.52159172138381,182.69227812131467,,,False,False,False,True,False,False,False,True,False,4911084639900.0
10059,에이치엘비(주),028300,2020,,9.534949178612758,132.54887033548812,,,False,False,True,True,True,True,True,True,False,4900936102500.0
10060,에이치엘비(주),028300,2021,,6.624318491219541,106.41988709868592,,,False,False,True,True,False,True,False,True,False,3710280369600.0
10061,에이치엘비생명과학(주),067630,2011,,0.7637671080261186,0.45655345972249883,2.3054071594083094,,False,True,False,True,False,False,False,True,True,13265399655.0
10062,에이치엘비생명과학(주),067630,2012,,0.6342016825020809,1.4509191681839397,1.2155456287477537,,False,True,False,True,False,True,False,False,False,8169713775.0
10063,에이치엘비생명과학(주),067630,2013,,1.4320704180880908,0.7090214003306261,2.9221315280902633,,False,True,False,True,True,True,True,True,True,16990059095.0
10064,에이치엘비생명과학(주),067630,2014,39.36168583496224,1.4170317720129602,0.7078137166518024,1.7267537076240267,48.6019755492899,True,True,True,True,True,True,True,True,True,17699732925.0
10065,에이치엘비생명과학(주),067630,2015,,24.577837177496903,4.730767949564384,,,False,False,False,True,False,False,False,True,False,101087292530.0
10066,에이치엘비생명과학(주),067630,2016,,5.347543473928931,9.390661409385793,,,False,False,True,False,True,True,True,False,False,132810236790.0
10067,에이치엘비생명과학(주),067630,2017,,8.211617710665141,2.7017574049184265,90.7445477303115,,False,True,True,True,True,True,False,True,True,218483884710.0
10068,에이치엘비생명과학(주),067630,2018,353.91327546626815,7.402797928698453,7.229845219735652,,390.43976938028374,True,False,True,False,True,True,True,True,False,624336350000.0
10069,에이치엘비생명과학(주),067630,2019,,4.520649575667071,13.75664634632416,,,False,False,False,True,False,True,True,True,False,1305844320750.0
10070,에이치엘비생명과학(주),067630,2020,,3.9598674961038425,17.6616557493199,,,False,False,True,True,True,True,True,True,False,1280316321600.0
10071,에이치엘비생명과학(주),067630,2021,58.02202197423869,3.924836937033635,23.36728105464796,,78.40619242711563,True,False,True,False,False,True,True,True,False,1188951108450.0
10072,에이치엘비제약(주),047920,2016,,3.3153536251269364,3.5661264927786718,442.833958965545,,False,True,True,True,True,True,True,True,False,61449688230.0
10073,에이치엘비제약(주),047920,2017,,4.455339254146814,5.093464323072201,,,False,False,False,True,True,False,False,True,True,80206157820.0
10074,에이치엘비제약(주),047920,2018,,2.930381727735635,3.994873871449176,,,False,False,False,True,False,True,False,True,True,58509375925.0
10075,에이치엘비제약(주),047920,2019,58.292033862041755,4.088223057143497,2.869095577856132,698.2178442496611,66.33653350811943,True,True,True,False,True,False,False,False,True,75196665390.0
10076,에이치엘비제약(주),047920,2020,,12.566184022336374,10.10900009444507,,,False,False,False,True,True,False,False,True,False,358953863400.0
10077,에이치엘비제약(주),047920,2021,,6.7156516805995405,7.024753836397327,,,False,False,True,True,True,False,False,True,False,352325457000.0
10078,에이치엘비테라퓨틱스(주),115450,2011,24.75856305888524,1.4710155675759724,4.698919648460986,7.225446913659241,50.48356286005075,True,True,False,True,True,True,False,True,False,41322980860.0
10079,에이치엘비테라퓨틱스(주),115450,2012,,2.7932719199460454,0.7963983809322277,,,False,False,False,False,False,False,False,False,True,35618127560.0
10080,에이치엘비테라퓨틱스(주),115450,2013,,1.6685556751390673,0.6873712171792413,,,False,False,True,True,False,True,False,False,False,22273731580.0
10081,에이치엘비테라퓨틱스(주),115450,2014,,2.731974679342285,3.0614278190785056,,,False,False,True,False,True,True,True,True,False,65279119800.0
10082,에이치엘비테라퓨틱스(주),115450,2015,,10.003044171731057,21.758759243313126,,,False,False,False,False,False,True,True,True,False,271841378000.0
10083,에이치엘비테라퓨틱스(주),115450,2016,,9.715687491460558,27.03772668258349,,,False,False,True,False,True,True,False,True,False,368201996100.0
10084,에이치엘비테라퓨틱스(주),115450,2017,,18.858936108424917,62.73596445788827,,,False,False,True,True,False,False,False,True,False,814420006400.0
10085,에이치엘비테라퓨틱스(주),115450,2018,85.78009116708532,7.81992020139796,23.231114643771065,,88.21938184835665,True,False,True,False,False,True,True,True,True,690669803400.0
10086,에이치엘비테라퓨틱스(주),115450,2019,,9.51991916761458,19.907275350025685,,,False,False,False,True,False,False,False,True,True,782845677200.0
10087,에이치엘비테라퓨틱스(주),115450,2020,,7.994998612063237,27.39156193847902,,,False,False,False,False,True,True,True,True,False,786949928000.0
10088,에이치엘비테라퓨틱스(주),115450,2021,,4.839076697610891,13.166166519281603,,,False,False,False,True,False,True,True,True,True,443393235650.0
10089,에이테크솔루션(주),071670,2011,10.52543932901828,1.5844145665982492,0.8676928467107322,101.77293912069999,8.733601176703171,True,True,False,False,False,True,True,False,False,112000000000.0
10090,에이테크솔루션(주),071670,2012,115.03848029275636,1.0387711869780443,0.5939980142866382,,373.78494675944904,True,False,False,False,False,False,True,False,False,72900000000.0
10091,에이테크솔루션(주),071670,2013,,0.8597058841746729,0.3776077830681613,4.484015863716955,,False,True,False,True,False,False,False,False,True,60100000000.0
10092,에이테크솔루션(주),071670,2014,29.87813987237766,0.6726995093547418,0.2854475413263874,33.93131332716487,22.22876161082553,True,True,True,False,True,False,True,False,False,47600000000.0
10093,에이테크솔루션(주),071670,2015,,0.8305469809125473,0.41812982632443213,43.65138950085621,,False,True,False,True,False,False,False,False,False,53200000000.0
10094,에이테크솔루션(주),071670,2016,76.42816447340995,1.566348115427655,0.5969485657348164,11.891410146001483,68.13225826405345,True,True,True,True,True,True,True,False,True,104500000000.0
10095,에이테크솔루션(주),071670,2017,,1.8267740813819469,0.785809486441553,11.788095646675602,,False,True,False,True,False,True,True,False,False,122000000000.0
10096,에이테크솔루션(주),071670,2018,,1.166981287814121,0.5398007292389508,19.960636601000438,,False,True,True,True,True,False,False,False,False,78000000000.0
10097,에이테크솔루션(주),071670,2019,53.131860011606825,1.0441808798409773,0.4472984445442393,19.18457986681164,50.33584033107014,True,True,True,True,True,False,True,False,True,73700000000.0
10098,에이테크솔루션(주),071670,2020,68.41178921705816,1.6805318647244072,0.6802337699244195,10.051122835021367,57.205807926385496,True,True,True,True,True,True,True,False,True,121000000000.0
10099,에이테크솔루션(주),071670,2021,45.75214298031406,2.165375306599702,0.8670933219123701,14.066946694395797,38.24050267793523,True,True,True,True,True,False,False,False,False,164500000000.0
10100,에이피시스템(주),265520,2018,13.168624441233543,3.101011126677359,0.6007877844982913,,10.762295033824017,True,False,False,False,True,True,False,False,False,331606835700.0
10101,에이피시스템(주),265520,2019,69.12001434481704,4.562130394827642,1.7255451479542543,,51.636132314333345,True,False,False,False,True,True,True,False,False,513455745600.0
