,자기자본비율,총자산규모,총자본회전율,총자본순이익률,자기자본증가율,자기자본회전율,차입금의존도,총자산증가율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
651,37.243108759264274,18.81059959276452,23.10922270945843,0.2544734747312178,-9.649665404623288,62.04966094220041,44.84936201147938,-0.8563448381235125,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
652,88.73555156040767,17.33752789989624,74.34073239372277,10.33441227705346,16.35229886860039,83.77784449011344,3.882420831195908,15.97151784512818,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
653,82.78777563437939,17.944517462942674,65.34858233846897,-0.4877114852392311,4.507686412727341,78.9350623781364,5.270331798172125,8.177070002485683,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
654,86.60790584782099,18.42653799670716,32.913736994675766,0.6513572303102441,1.7409821560283367,38.00315533839208,5.993579348155391,0.9642354592373916,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
655,68.07712759993908,18.262682756050776,87.8697238345868,3.253258379632378,0.9412374612037588,129.07378282902968,8.90223484359557,-1.5849197264691437,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
656,39.26872852011384,18.927071200890328,163.13904937176514,0.3225567004307365,-3.904958497257727,415.4426576052842,21.164868225253,-19.09314588002489,0.0,0,0,0,0,0,0,0,0,0,0,1,2016
657,55.32755687306088,19.577352519446272,83.78130883756786,3.586227569067186,20.76683071966332,151.42781205717978,34.23556607559077,19.57017800943849,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
658,39.68946640209927,19.21372534409845,47.97763176932129,0.6418732736996469,40.1755608590956,120.88253160990756,23.497273506414512,10.64610455131812,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
659,96.0948664687014,19.09018984857766,52.97675752424056,0.7623836156210675,17.47131972134128,55.12964372711351,1.5606860998991925,14.444444978273182,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
660,50.02581255048594,18.70759029308483,139.88598108511857,0.1577985910420594,38.31763838314804,279.62760413725607,34.92646001956049,13.142845515724472,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
661,46.42830390727779,18.43950401929091,84.4950857317613,2.0732122529782173,0.3793922584365061,181.9904640507801,35.62692972263017,2.495723827573165,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
662,90.2750113230078,17.015839487574695,22.945168936883,-7.531697069550212,-3.305397459667303,25.416966002678432,0.2433855958603679,-0.9016237279153128,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
663,63.81757812566021,18.471989989712693,38.83781358216408,0.0463134789434684,93.16710946308643,60.85754853575036,24.065734872550458,111.57626136599828,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
664,68.43805340704849,20.9085084366708,53.861604248256015,6.618711064215575,432.81598279775136,78.7012510830835,34.98346219977398,162.0804566041111,0.0,1,0,0,0,0,0,0,0,0,0,1,2016
665,44.71451560036787,18.92879856091632,38.91364454415645,-0.7332453807197596,52.02848776028362,87.02687264230657,26.60464215963259,23.28213895461677,0.0,1,0,0,0,0,0,0,0,0,0,0,2017
666,56.25977861506924,16.481495144348873,78.0810504723747,-32.85339025968789,-46.76402800037987,138.78662944375796,0.80307857841517,-40.61730393259935,0.0,1,0,0,0,0,0,0,0,0,0,0,2017
667,71.49073591549438,19.558567978277505,86.95124092308275,-0.7454834214838623,-0.5106917924854404,121.6258859411707,5.641025645259618,6.278413415009133,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
668,88.2021246953085,17.136426195052515,52.551002368491226,0.997454463643416,-5.609156943745375,59.58020008024414,0.0,-10.200225322575402,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
669,96.86767556299128,17.609682925451054,67.0321766834232,2.5408262608420578,12.00609780565156,69.19973695439138,5.992616250340157,20.13979450380953,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
670,58.53413602826981,17.747942849771015,330.671958107907,4.606408077985065,9.957179555425544,564.9215663629249,14.263678402033989,4.976635161713365,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
671,57.58804470152842,18.037140626979124,46.89257643668958,-4.172324628726782,21.3335845104371,81.42762387528157,22.73154840076112,0.2266423606787072,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
672,93.81785235013028,18.40332422728672,47.57013018079134,8.138328502533449,20.751005568275072,50.70477418653603,11.416349176229046,33.08673569223115,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
673,28.59380963149052,20.495826444203992,132.83572817255015,0.8167052740029814,-14.335268987685469,464.5611406262473,18.36421962572852,-1.6203489898875063,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
674,31.015245578344214,20.80349147957864,33.53103554952321,2.782759308506962,10.046151765165124,108.11146236074173,35.47948739672749,19.79722560706641,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
675,35.511343567602495,20.031534665372373,148.09683440992333,1.128989050760269,143.18959296182925,417.0409213833131,50.60802520735934,23.95274944027941,0.0,1,0,0,1,0,0,0,0,0,0,0,2017
676,32.42439455254722,19.95952206534276,45.98354218147559,1.9979277664930155,1.9794392925100104,141.81773573891817,33.58464821046915,18.88908352782271,0.0,1,0,0,0,1,0,0,0,0,0,0,2017
677,58.89818751200133,19.5945531125098,91.32096075234077,5.206535610749185,12.46335010126396,155.04884718860467,7.215217691361198,0.2603709199077959,0.0,1,0,0,0,0,0,0,0,1,0,0,2017
678,40.61717303223475,16.641441508467242,45.435751705559554,3.106146177000103,18.0877002324036,111.86340238278194,26.266819999228414,14.04456581580051,0.0,1,0,0,0,0,0,0,0,0,1,0,2017
679,95.10983175954448,17.523897031961333,40.51165029589961,0.0788724346264205,8.863705861560112,42.5945977891336,0.0,6.965404294042521,0.0,0,0,0,0,0,0,0,0,0,1,0,2017
680,42.42279326760141,19.93859804369388,66.49989428112406,6.1613374091285,18.51762789202149,156.75510535490952,5.469482217220391,31.039956019726045,0.0,1,0,0,0,0,0,0,0,0,1,0,2017
681,75.7535811797757,18.74919975161279,102.3593673318208,5.099792877574438,12.065570546467086,135.12148962159984,0.0,11.717464768421896,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
682,85.8758302002257,18.68015862373964,31.487043690626887,8.772007107282064,-1.5640574129045182,36.665780834039765,5.823230698794172,1.7151890046509368,0.0,0,0,0,0,0,0,0,0,0,0,1,2017
683,75.47391882968834,18.662745993482176,119.95016432649236,13.475466198036573,51.5254369804673,158.9292913187236,7.227154970014993,61.53551505056206,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
684,45.38771742661796,18.52237935601782,113.40233607063104,-7.648171628033882,-11.819607016202694,249.8524766176617,30.610982343612548,-16.907100835943037,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
685,37.703846472603445,18.89936869879677,136.51882065678834,0.0714399502813695,13.769264893036604,362.0819450237957,44.57096253747101,-7.388172548563793,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
686,81.81199272681269,17.304396970290266,61.62022820232247,-10.544087460914849,-10.641771464832283,75.31930973504737,0.0,-9.712150403796,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
687,28.55568738161077,17.972742842004216,47.83180717450107,-6.86048398766356,-16.10991474359489,167.50360982486342,36.32180877114117,-12.46500555806569,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
688,87.06333665780711,18.40048277131752,80.57534826557601,4.099158076589168,6.738050829302034,92.54796721410824,0.0,10.082423936999724,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
689,69.53176108304112,18.72260649930063,57.437314847227874,1.952060923909165,3.327045373137838,82.605868099085,11.398429984813264,5.703892613112753,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
690,75.44836905675646,18.13489830605182,67.06758058388618,7.551863484088535,18.51335631600437,88.89202168629281,8.781382666382154,5.7970162785179165,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
691,50.12804628159494,18.50160173044151,76.89722064442618,3.8845160848760623,2.458798587432609,153.4015912219181,22.72956391154967,-13.48633771233966,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
692,34.14773490022151,19.863044591523696,68.4531804435619,2.4257949548135573,5.991996910090824,200.4618480364209,40.65916517911533,11.386303966674484,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
693,68.58989439655925,17.676599446598136,17.05850502992928,-5.827987442831037,-2.3534064466319005,24.870289100175384,0.0,65.5823950506204,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
694,55.57669665551723,17.98757829366536,29.02201607934779,-5.33385061572338,-7.268395465901955,52.21975724688327,29.79714155304109,-8.302018338463707,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
695,69.8010914084082,18.16651651312453,64.04782929968249,3.98004169925324,56.945539985199886,91.75763302171995,9.317316783003742,8.89063767126211,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
696,101.5061267823166,17.771592246978702,46.5651072180416,-0.3529408710865609,16.730423755124836,45.87418384892379,0.0,18.59710549816805,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
697,79.56710862342315,16.840167452126618,83.37677659180271,7.101264492149842,63.59946459776668,104.78799347404974,13.92595331594356,14.99576647663943,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
698,48.19086054409495,18.848199929866933,62.05266425166208,2.567928148172036,10.059646370519438,128.76438302006144,27.718600188223245,4.3580369801475305,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
699,55.362134013680055,19.718227879641805,75.03787089467393,-9.785423977916707,-15.846785061572144,135.54006223122104,11.652454518338171,-8.56915209169654,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
700,73.2381427053244,17.96965986089409,49.84422132746436,5.695767593585685,9.209530088086426,68.05773533609924,22.59100167807574,5.730485647036952,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
701,74.09344053278242,18.52942254162763,31.49077849545875,-1.4753462088922389,105.79398807510452,42.50143908694016,0.0,278.7127026188266,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
702,61.27210121462537,19.168154984126943,110.26951552311178,3.86406308986412,15.161333241662224,179.96692350545823,10.550994463918704,8.591093352920728,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
703,90.355451796277,18.873953654505566,81.74582884486871,2.4409005544540605,2.680814197446036,90.4713852011716,0.0,6.430342527373664,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
704,59.8255172052848,20.945668249685266,72.01133589068147,4.485269636574266,9.05194824963498,120.36893161087492,14.76362044687081,18.997757836701616,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
705,91.62387287716037,18.859930283322328,38.42167265976328,4.644988471576865,4.9548548083999,41.93412857724864,5.015498022636561,7.806828451422566,0.0,1,0,0,0,0,0,0,0,0,0,1,2017
